Mag ID,Completeness,Contamination,GUNC Quality,MIMAG,Drep_95,Sample,Nr contigs,Quality,N50,L50
snj03_SemiBin_189,58.51,4.36,Medium quality,F,F,snj03,22,Medium quality,298748,6
snj03_SemiBin_18,75.82,0.5,Medium quality,F,F,snj03,20,Medium quality,206905,5
snj03_SemiBin_19,82.72,1.34,Medium quality,F,F,snj03,6,Medium quality,745891,2
snj03_SemiBin_1,100,0.7,High quality,T,F,snj03,12,HQ-MIMAG,728668,4
snj03_SemiBin_20,90.36,3.8,High quality,T,F,snj03,24,HQ-MIMAG,413539,4
snj03_SemiBin_213,50.47,3.34,Medium quality,F,F,snj03,63,Medium quality,78810,18
snj03_SemiBin_21,84.03,2.64,Medium quality,F,T,snj03,15,Medium quality,354339,4
snj03_SemiBin_227,56.77,3.42,Medium quality,F,F,snj03,5,Medium quality,1083730,2
snj03_SemiBin_22,99.76,7.38,Medium quality,F,F,snj03,15,Medium quality,646482,5
snj03_SemiBin_23,92.88,9.91,Medium quality,F,F,snj03,32,Medium quality,346101,7
snj03_SemiBin_240,96.63,0.16,High quality,F,F,snj03,9,High quality,218114,4
snj03_SemiBin_24,89.95,2.83,Medium quality,F,F,snj03,9,Medium quality,655880,4
snj03_SemiBin_25,80.77,2.14,Medium quality,F,F,snj03,6,Medium quality,1062963,1
snj03_SemiBin_26,85.99,6.08,Medium quality,F,F,snj03,35,Medium quality,427689,6
snj03_SemiBin_27,89.26,1.31,Medium quality,F,F,snj03,18,Medium quality,426741,6
snj03_SemiBin_28,68.8,2.1,Medium quality,F,T,snj03,20,Medium quality,283333,6
snj03_SemiBin_29,80.58,1.83,Medium quality,F,F,snj03,7,Medium quality,580952,2
snj03_SemiBin_2,96.46,5.22,Medium quality,F,F,snj03,10,Medium quality,933781,3
snj03_SemiBin_301,68.05,0.95,Medium quality,F,T,snj03,20,Medium quality,212358,5
snj03_SemiBin_30,88.57,7.92,Medium quality,F,F,snj03,16,Medium quality,305931,4
snj03_SemiBin_32,84.8,5.96,Medium quality,F,F,snj03,8,Medium quality,1296417,2
snj03_SemiBin_33,96.6,8.38,Medium quality,F,F,snj03,10,Medium quality,982242,3
snj03_SemiBin_34,82.16,5.79,Medium quality,F,F,snj03,30,Medium quality,327681,7
snj03_SemiBin_35,72.37,0.62,Medium quality,F,F,snj03,30,Medium quality,106127,8
snj03_SemiBin_36,82.73,0.03,Medium quality,F,T,snj03,4,Medium quality,2293747,1
snj03_SemiBin_37,82.44,1.76,Medium quality,F,F,snj03,10,Medium quality,232053,4
snj03_SemiBin_38,67.16,3.74,Medium quality,F,F,snj03,32,Medium quality,203924,9
snj03_SemiBin_39,84.25,0.46,Medium quality,F,F,snj03,15,Medium quality,397228,5
snj03_SemiBin_3,97.63,6.58,Medium quality,F,F,snj03,12,Medium quality,3664051,1
snj03_SemiBin_40,92.89,6.42,Medium quality,F,F,snj03,18,Medium quality,739630,4
snj03_SemiBin_41,65.25,0.4,Medium quality,F,T,snj03,37,Medium quality,208683,9
snj03_SemiBin_42,79.04,4.28,Medium quality,F,F,snj03,17,Medium quality,674210,4
snj03_SemiBin_43,74.95,9.63,Medium quality,F,T,snj03,82,Medium quality,116873,19
snj03_SemiBin_44,81.13,0.48,Medium quality,F,F,snj03,18,Medium quality,407703,5
snj03_SemiBin_452,65.82,9.47,Medium quality,F,T,snj03,64,Medium quality,94649,15
snj03_SemiBin_45,74.43,0.65,Medium quality,F,F,snj03,15,Medium quality,194691,5
snj03_SemiBin_46,78.78,0.91,Medium quality,F,T,snj03,27,Medium quality,168529,6
snj03_SemiBin_47,73.5,1.2,Medium quality,F,F,snj03,7,Medium quality,636033,3
snj03_SemiBin_49,72.22,0.97,Medium quality,F,F,snj03,15,Medium quality,279059,5
snj03_SemiBin_4,97.76,7.37,Medium quality,F,F,snj03,6,Medium quality,2288229,2
snj03_SemiBin_50,87.55,2.02,Medium quality,F,F,snj03,18,Medium quality,425877,5
snj03_SemiBin_52,68.74,6.31,Medium quality,F,F,snj03,28,Medium quality,279495,8
snj03_SemiBin_53,75.3,5.22,Medium quality,F,F,snj03,18,Medium quality,323382,6
snj03_SemiBin_54,68.72,8.1,Medium quality,F,T,snj03,21,Medium quality,194698,5
snj03_SemiBin_55,74.56,0.24,Medium quality,F,F,snj03,11,Medium quality,612835,4
snj03_SemiBin_56,69.92,3.23,Medium quality,F,F,snj03,23,Medium quality,223799,7
snj03_SemiBin_57,74.74,2.75,Medium quality,F,F,snj03,20,Medium quality,356213,6
snj03_SemiBin_58,64.69,1.57,Medium quality,F,F,snj03,33,Medium quality,225518,9
snj03_SemiBin_59,58.65,0.56,Medium quality,F,T,snj03,41,Medium quality,142944,10
snj03_SemiBin_5,93.27,0.84,High quality,F,F,snj03,9,High quality,1208902,2
snj03_SemiBin_60,55.08,5.4,Medium quality,F,T,snj03,107,Medium quality,137183,25
snj03_SemiBin_61,83.35,1.3,Medium quality,F,T,snj03,26,Medium quality,230174,8
snj03_SemiBin_62,78.17,0.5,Medium quality,F,T,snj03,41,Medium quality,210006,10
snj03_SemiBin_63,74.1,5.09,Medium quality,F,T,snj03,12,Medium quality,522526,3
snj03_SemiBin_64,64.55,5.52,Medium quality,F,F,snj03,47,Medium quality,129242,12
snj03_SemiBin_65,56.42,1.45,Medium quality,F,F,snj03,24,Medium quality,167945,8
snj03_SemiBin_67,52.2,1.68,Medium quality,F,T,snj03,24,Medium quality,279001,5
snj03_SemiBin_69,61.75,5.72,Medium quality,F,F,snj03,7,Medium quality,398725,3
snj03_SemiBin_6,98.44,0.18,High quality,T,F,snj03,8,HQ-MIMAG,625698,2
snj03_SemiBin_70,70.33,2.85,Medium quality,F,F,snj03,38,Medium quality,123451,11
snj03_SemiBin_71,66.79,3.79,Medium quality,F,F,snj03,12,Medium quality,446141,3
snj03_SemiBin_73,60.92,0.28,Medium quality,F,T,snj03,39,Medium quality,217325,12
snj03_SemiBin_74,57.33,2.46,Medium quality,F,F,snj03,17,Medium quality,140465,5
snj03_SemiBin_75,54.68,6.03,Medium quality,F,F,snj03,109,Medium quality,104339,21
snj03_SemiBin_77,66.2,0.42,Medium quality,F,F,snj03,14,Medium quality,239270,5
snj03_SemiBin_78,82.82,0.22,Medium quality,F,F,snj03,17,Medium quality,416278,5
snj03_SemiBin_79,67.07,6.43,Medium quality,F,F,snj03,32,Medium quality,310942,8
snj03_SemiBin_7,97.84,1.59,High quality,F,F,snj03,9,High quality,792285,3
snj03_SemiBin_81,58.31,0.53,Medium quality,F,F,snj03,53,Medium quality,107189,16
snj03_SemiBin_82,63.11,1.6,Medium quality,F,T,snj03,13,Medium quality,215987,4
snj03_SemiBin_84,66.73,7.08,Medium quality,F,T,snj03,16,Medium quality,252423,5
snj03_SemiBin_87,77.71,7.34,Medium quality,F,F,snj03,20,Medium quality,377440,6
snj03_SemiBin_8,91.89,3.69,High quality,T,F,snj03,33,HQ-MIMAG,336737,6
snj03_SemiBin_909,64.17,7.34,Medium quality,F,T,snj03,33,Medium quality,158077,7
snj03_SemiBin_90,54.25,2.24,Medium quality,F,F,snj03,13,Medium quality,266485,5
snj03_SemiBin_94,61.87,4.7,Medium quality,F,F,snj03,34,Medium quality,277482,9
snj03_SemiBin_96,60.11,3.41,Medium quality,F,F,snj03,56,Medium quality,153159,13
snj03_SemiBin_97,50.92,3.18,Medium quality,F,F,snj03,57,Medium quality,77141,18
snj03_SemiBin_98,71.7,2.54,Medium quality,F,F,snj03,29,Medium quality,281053,6
snj03_SemiBin_99,95.17,6.81,Medium quality,F,F,snj03,25,Medium quality,388677,4
snj03_SemiBin_9,95.55,0.48,High quality,T,T,snj03,13,HQ-MIMAG,1056203,3
snj04_SemiBin_0,99.94,0,High quality,T,T,snj04,1,HQ-MIMAG,5383880,1
snj04_SemiBin_101,63.73,3.28,Medium quality,F,F,snj04,45,Medium quality,140802,9
snj04_SemiBin_104,55.07,4.15,Medium quality,F,F,snj04,45,Medium quality,84887,15
snj04_SemiBin_1050,62.14,8.74,Medium quality,F,T,snj04,58,Medium quality,120838,17
snj04_SemiBin_106,82.43,0.52,Medium quality,F,T,snj04,11,Medium quality,280705,3
snj04_SemiBin_107,59.22,3.65,Medium quality,F,F,snj04,27,Medium quality,186979,8
snj04_SemiBin_10,93.66,0.59,High quality,F,F,snj04,12,High quality,605473,4
snj04_SemiBin_114,63.63,8.97,Medium quality,F,F,snj04,36,Medium quality,154864,11
snj04_SemiBin_118,63.5,0.6,Medium quality,F,T,snj04,26,Medium quality,144442,8
snj04_SemiBin_119,61.72,0.99,Medium quality,F,F,snj04,30,Medium quality,181633,9
snj04_SemiBin_11,89.66,3.48,Medium quality,F,F,snj04,10,Medium quality,828287,3
snj04_SemiBin_120,65.08,7.48,Medium quality,F,T,snj04,14,Medium quality,70721,4
snj04_SemiBin_123,79.37,2.53,Medium quality,F,F,snj04,10,Medium quality,561554,4
snj04_SemiBin_126,73.14,6.19,Medium quality,F,F,snj04,22,Medium quality,344123,7
snj04_SemiBin_12,96.78,3.35,High quality,T,F,snj04,20,HQ-MIMAG,698168,4
snj04_SemiBin_138,61.6,5.35,Medium quality,F,T,snj04,19,Medium quality,117570,4
snj04_SemiBin_13,84.51,1.64,Medium quality,F,F,snj04,5,Medium quality,696532,3
snj04_SemiBin_143,59.14,1.57,Medium quality,F,F,snj04,45,Medium quality,121539,12
snj04_SemiBin_144,53.11,1.65,Medium quality,F,F,snj04,8,Medium quality,226589,3
snj04_SemiBin_146,60.74,0.17,Medium quality,F,T,snj04,6,Medium quality,437588,3
snj04_SemiBin_14,89.93,2.99,Medium quality,F,F,snj04,23,Medium quality,315090,7
snj04_SemiBin_1554,53.63,5.99,Medium quality,F,T,snj04,68,Medium quality,89725,19
snj04_SemiBin_15,94.29,2.86,High quality,T,F,snj04,17,HQ-MIMAG,341783,6
snj04_SemiBin_165,57.48,3.27,Medium quality,F,F,snj04,14,Medium quality,189301,5
snj04_SemiBin_16,89.87,2.34,Medium quality,F,F,snj04,15,Medium quality,735146,4
snj04_SemiBin_1706,50.91,6.93,Medium quality,F,T,snj04,236,Medium quality,43217,62
snj04_SemiBin_1716,53.27,6.92,Medium quality,F,T,snj04,20,Medium quality,139752,6
snj04_SemiBin_1774,56.89,8.13,Medium quality,F,T,snj04,69,Medium quality,87504,19
snj04_SemiBin_1776,51.73,7.08,Medium quality,F,T,snj04,105,Medium quality,53287,33
snj04_SemiBin_17,86.46,2.51,Medium quality,F,F,snj04,12,Medium quality,766052,3
snj04_SemiBin_1805,50.21,9.24,Medium quality,F,T,snj04,114,Medium quality,46034,37
snj04_SemiBin_181,55.26,1.64,Medium quality,F,T,snj04,61,Medium quality,86094,16
snj04_SemiBin_1833,50.52,8.83,Medium quality,F,T,snj04,113,Medium quality,44326,33
snj04_SemiBin_187,51.83,0.83,Medium quality,F,T,snj04,96,Medium quality,100383,27
snj04_SemiBin_18,85.64,3.94,Medium quality,F,T,snj04,27,Medium quality,485787,5
snj04_SemiBin_19,82.93,1.64,Medium quality,F,F,snj04,11,Medium quality,314192,4
snj04_SemiBin_1,93.29,2.19,High quality,T,T,snj04,5,HQ-MIMAG,1675243,2
snj04_SemiBin_208,51.82,3.08,Medium quality,F,F,snj04,34,Medium quality,132371,11
snj04_SemiBin_20,80.79,6.72,Medium quality,F,F,snj04,38,Medium quality,195724,8
snj04_SemiBin_21,88.95,6.93,Medium quality,F,F,snj04,11,Medium quality,646354,4
snj04_SemiBin_22,84.19,0.24,Medium quality,F,T,snj04,23,Medium quality,332424,6
snj04_SemiBin_23,83.62,2.05,Medium quality,F,F,snj04,21,Medium quality,335518,5
snj04_SemiBin_246,89.87,0.11,Medium quality,F,F,snj04,8,Medium quality,238950,3
snj04_SemiBin_24,88.62,0.44,Medium quality,F,F,snj04,17,Medium quality,325250,6
snj04_SemiBin_25,86.24,6.39,Medium quality,F,F,snj04,15,Medium quality,264083,4
snj04_SemiBin_26,73.26,2.39,Medium quality,F,T,snj04,28,Medium quality,269479,8
snj04_SemiBin_27,66.94,1.83,Medium quality,F,F,snj04,4,Medium quality,671089,2
snj04_SemiBin_28,83.63,0.1,Medium quality,F,F,snj04,11,Medium quality,518291,3
snj04_SemiBin_29,71.98,1.44,Medium quality,F,F,snj04,27,Medium quality,269351,8
snj04_SemiBin_2,100,0.1,High quality,T,T,snj04,8,HQ-MIMAG,1698960,1
snj04_SemiBin_30,84.85,4.33,Medium quality,F,F,snj04,15,Medium quality,480422,4
snj04_SemiBin_31,92.03,9.74,Medium quality,F,T,snj04,50,Medium quality,156407,12
snj04_SemiBin_32,75.54,2.12,Medium quality,F,T,snj04,14,Medium quality,452252,5
snj04_SemiBin_34,69.78,1.02,Medium quality,F,F,snj04,26,Medium quality,197054,6
snj04_SemiBin_35,69.51,0.9,Medium quality,F,F,snj04,41,Medium quality,111676,10
snj04_SemiBin_36,77.75,0.96,Medium quality,F,F,snj04,10,Medium quality,1180662,2
snj04_SemiBin_37,83.6,5.7,Medium quality,F,F,snj04,15,Medium quality,558022,5
snj04_SemiBin_38,73.69,0.92,Medium quality,F,F,snj04,12,Medium quality,344310,3
snj04_SemiBin_39,77.85,1.1,Medium quality,F,F,snj04,30,Medium quality,274301,7
snj04_SemiBin_3,95.56,0.57,High quality,T,F,snj04,13,HQ-MIMAG,700893,4
snj04_SemiBin_40,73.78,3.35,Medium quality,F,F,snj04,28,Medium quality,254101,6
snj04_SemiBin_41,58.87,4.13,Medium quality,F,T,snj04,90,Medium quality,84809,19
snj04_SemiBin_42,68.71,0.61,Medium quality,F,T,snj04,30,Medium quality,184723,7
snj04_SemiBin_43,81.17,4.25,Medium quality,F,F,snj04,12,Medium quality,510620,5
snj04_SemiBin_44,52.26,0.23,Medium quality,F,F,snj04,21,Medium quality,273853,5
snj04_SemiBin_45,61.89,1.68,Medium quality,F,T,snj04,32,Medium quality,156044,8
snj04_SemiBin_46,61.23,5.28,Medium quality,F,F,snj04,23,Medium quality,210116,7
snj04_SemiBin_47,91.6,1.64,High quality,T,T,snj04,8,HQ-MIMAG,233012,3
snj04_SemiBin_48,90.55,4.76,High quality,T,F,snj04,18,HQ-MIMAG,313107,5
snj04_SemiBin_49,65.66,5.88,Medium quality,F,T,snj04,33,Medium quality,177887,10
snj04_SemiBin_4,85.39,0.49,Medium quality,F,T,snj04,10,Medium quality,579493,3
snj04_SemiBin_50,52.93,0.66,Medium quality,F,F,snj04,9,Medium quality,432964,3
snj04_SemiBin_52,68.36,1.82,Medium quality,F,F,snj04,6,Medium quality,1963836,2
snj04_SemiBin_55,73.93,5.44,Medium quality,F,F,snj04,42,Medium quality,187270,11
snj04_SemiBin_56,54.6,3.85,Medium quality,F,T,snj04,56,Medium quality,103156,12
snj04_SemiBin_57,90.29,1.96,High quality,T,F,snj04,10,HQ-MIMAG,639578,3
snj04_SemiBin_580,73.06,8.25,Medium quality,F,F,snj04,11,Medium quality,337434,3
snj04_SemiBin_58,72.65,2.1,Medium quality,F,T,snj04,35,Medium quality,186833,11
snj04_SemiBin_59,54.26,2.83,Medium quality,F,F,snj04,37,Medium quality,130993,10
snj04_SemiBin_5,96.72,1.51,High quality,T,T,snj04,22,HQ-MIMAG,545798,5
snj04_SemiBin_60,57.7,8.28,Medium quality,F,T,snj04,45,Medium quality,116922,14
snj04_SemiBin_634,52.33,1.35,Medium quality,F,T,snj04,18,Medium quality,364982,5
snj04_SemiBin_63,55.74,2.66,Medium quality,F,T,snj04,51,Medium quality,172772,12
snj04_SemiBin_64,50.59,0.81,Medium quality,F,T,snj04,42,Medium quality,116208,13
snj04_SemiBin_65,54.71,0.78,Medium quality,F,F,snj04,23,Medium quality,260159,9
snj04_SemiBin_66,89.39,5.74,Medium quality,F,F,snj04,40,Medium quality,342953,9
snj04_SemiBin_68,50.83,5.6,Medium quality,F,F,snj04,42,Medium quality,126062,11
snj04_SemiBin_69,51.38,1.59,Medium quality,F,F,snj04,9,Medium quality,457429,3
snj04_SemiBin_6,95.57,0.1,High quality,T,F,snj04,6,HQ-MIMAG,572375,2
snj04_SemiBin_71,58.3,1.52,Medium quality,F,T,snj04,13,Medium quality,397619,4
snj04_SemiBin_72,57.96,0.19,Medium quality,F,F,snj04,31,Medium quality,242282,8
snj04_SemiBin_74,65.29,3.54,Medium quality,F,F,snj04,11,Medium quality,254411,4
snj04_SemiBin_76,59.99,2.26,Medium quality,F,F,snj04,9,Medium quality,300441,2
snj04_SemiBin_77,73.8,2.31,Medium quality,F,T,snj04,7,Medium quality,502163,2
snj04_SemiBin_785,54.75,9.06,Medium quality,F,T,snj04,54,Medium quality,130186,12
snj04_SemiBin_79,64.07,4.39,Medium quality,F,T,snj04,25,Medium quality,236387,8
snj04_SemiBin_7,92.82,3.54,High quality,T,F,snj04,6,HQ-MIMAG,458067,2
snj04_SemiBin_80,62.28,1.53,Medium quality,F,F,snj04,39,Medium quality,142477,9
snj04_SemiBin_82,52.38,0.46,Medium quality,F,F,snj04,5,Medium quality,446703,3
snj04_SemiBin_85,56.62,1.15,Medium quality,F,F,snj04,11,Medium quality,510423,4
snj04_SemiBin_86,58.18,3.03,Medium quality,F,F,snj04,32,Medium quality,152173,9
snj04_SemiBin_88,73.73,2.31,Medium quality,F,F,snj04,13,Medium quality,596514,4
snj04_SemiBin_8,94.85,2.75,High quality,F,T,snj04,14,High quality,729387,3
snj04_SemiBin_90,77.49,5.49,Medium quality,F,F,snj04,16,Medium quality,467513,6
snj04_SemiBin_92,73.49,0.38,Medium quality,F,T,snj04,5,Medium quality,645425,2
snj04_SemiBin_93,51.97,4.22,Medium quality,F,F,snj04,22,Medium quality,250885,6
snj04_SemiBin_94,58.66,5.35,Medium quality,F,T,snj04,19,Medium quality,95553,6
snj04_SemiBin_9,92.59,3.53,High quality,T,F,snj04,47,HQ-MIMAG,279928,10
snj08_SemiBin_0,99.41,2.57,High quality,T,F,snj08,15,HQ-MIMAG,791901,4
snj08_SemiBin_100,55.07,1.14,Medium quality,F,T,snj08,17,Medium quality,462933,5
snj08_SemiBin_1011,60.14,7.46,Medium quality,F,T,snj08,22,Medium quality,301631,7
snj08_SemiBin_101,65.35,3.28,Medium quality,F,F,snj08,19,Medium quality,174515,6
snj08_SemiBin_102,63.71,1.04,Medium quality,F,T,snj08,32,Medium quality,223391,10
snj08_SemiBin_104,75.92,0.28,Medium quality,F,F,snj08,10,Medium quality,432771,3
snj08_SemiBin_1059,54.42,4.78,Medium quality,F,T,snj08,71,Medium quality,157654,17
snj08_SemiBin_105,62.53,1.21,Medium quality,F,F,snj08,26,Medium quality,184710,7
snj08_SemiBin_106,65.47,1.65,Medium quality,F,T,snj08,6,Medium quality,884857,2
snj08_SemiBin_107,51.67,3.2,Medium quality,F,T,snj08,34,Medium quality,171288,10
snj08_SemiBin_108,52.63,0.76,Medium quality,F,T,snj08,18,Medium quality,251540,4
snj08_SemiBin_109,65.95,5.5,Medium quality,F,T,snj08,44,Medium quality,78336,13
snj08_SemiBin_10,95.62,3.54,High quality,T,F,snj08,22,HQ-MIMAG,272142,6
snj08_SemiBin_111,64.13,4.41,Medium quality,F,F,snj08,23,Medium quality,273377,7
snj08_SemiBin_113,63.11,0.15,Medium quality,F,F,snj08,4,Medium quality,872851,2
snj08_SemiBin_115,65.39,2.88,Medium quality,F,T,snj08,22,Medium quality,336612,6
snj08_SemiBin_116,88.67,9.89,Medium quality,F,T,snj08,22,Medium quality,421641,5
snj08_SemiBin_117,60.35,0.14,Medium quality,F,F,snj08,8,Medium quality,550475,3
snj08_SemiBin_119,53.71,7.9,Medium quality,F,F,snj08,25,Medium quality,200862,7
snj08_SemiBin_120,68.97,8.03,Medium quality,F,T,snj08,29,Medium quality,132517,8
snj08_SemiBin_122,56.56,0.77,Medium quality,F,F,snj08,13,Medium quality,231148,5
snj08_SemiBin_123,53.07,1.72,Medium quality,F,T,snj08,19,Medium quality,179628,8
snj08_SemiBin_124,53.71,4.12,Medium quality,F,T,snj08,29,Medium quality,197518,8
snj08_SemiBin_127,88.72,0.13,Medium quality,F,T,snj08,11,Medium quality,426209,3
snj08_SemiBin_129,64.77,6.46,Medium quality,F,T,snj08,26,Medium quality,270804,6
snj08_SemiBin_12,95.78,2.72,High quality,T,F,snj08,9,HQ-MIMAG,1072078,2
snj08_SemiBin_130,61.71,1.24,Medium quality,F,T,snj08,19,Medium quality,180600,6
snj08_SemiBin_131,51.03,1.97,Medium quality,F,T,snj08,44,Medium quality,112567,10
snj08_SemiBin_135,51.52,1.2,Medium quality,F,T,snj08,27,Medium quality,175855,8
snj08_SemiBin_136,83.05,1.31,Medium quality,F,T,snj08,11,Medium quality,1098105,2
snj08_SemiBin_138,75.53,0.56,Medium quality,F,F,snj08,14,Medium quality,596232,4
snj08_SemiBin_139,52.43,0.81,Medium quality,F,F,snj08,13,Medium quality,503282,3
snj08_SemiBin_13,95.94,1.97,High quality,T,F,snj08,10,HQ-MIMAG,933283,3
snj08_SemiBin_141,67.06,6.38,Medium quality,F,T,snj08,77,Medium quality,152684,17
snj08_SemiBin_142,57.62,4.12,Medium quality,F,F,snj08,68,Medium quality,122701,17
snj08_SemiBin_143,79.21,0.36,Medium quality,F,T,snj08,5,Medium quality,1421018,2
snj08_SemiBin_146,51.25,2.74,Medium quality,F,T,snj08,21,Medium quality,222103,6
snj08_SemiBin_147,93.79,4.24,High quality,F,F,snj08,22,High quality,403965,6
snj08_SemiBin_149,69.31,1.45,Medium quality,F,T,snj08,13,Medium quality,353258,4
snj08_SemiBin_14,92.37,1.76,High quality,T,T,snj08,20,HQ-MIMAG,411196,5
snj08_SemiBin_15,99.12,5.22,Medium quality,F,T,snj08,34,Medium quality,273330,6
snj08_SemiBin_161,55,1.89,Medium quality,F,F,snj08,21,Medium quality,218740,6
snj08_SemiBin_165,52.52,2.06,Medium quality,F,F,snj08,22,Medium quality,314755,7
snj08_SemiBin_166,69.3,4.19,Medium quality,F,F,snj08,35,Medium quality,143872,11
snj08_SemiBin_168,60.49,0.11,Medium quality,F,T,snj08,37,Medium quality,151418,11
snj08_SemiBin_169,56.21,1.09,Medium quality,F,F,snj08,25,Medium quality,273612,9
snj08_SemiBin_16,95.92,0.17,High quality,T,T,snj08,5,HQ-MIMAG,1038068,2
snj08_SemiBin_170,50.6,4.44,Medium quality,F,T,snj08,53,Medium quality,161830,12
snj08_SemiBin_1726,60.69,9.66,Medium quality,F,T,snj08,29,Medium quality,196605,9
snj08_SemiBin_174,80.12,0.95,Medium quality,F,T,snj08,10,Medium quality,771585,3
snj08_SemiBin_17,97.55,0.27,High quality,T,T,snj08,1,HQ-MIMAG,4006906,1
snj08_SemiBin_180,54.47,2.49,Medium quality,F,F,snj08,25,Medium quality,296874,6
snj08_SemiBin_185,61.53,0.15,Medium quality,F,F,snj08,20,Medium quality,195570,7
snj08_SemiBin_186,53.2,4.72,Medium quality,F,T,snj08,38,Medium quality,167167,11
snj08_SemiBin_188,64.75,0.78,Medium quality,F,T,snj08,17,Medium quality,178832,4
snj08_SemiBin_18,97.77,0.26,High quality,T,T,snj08,12,HQ-MIMAG,744797,4
snj08_SemiBin_191,55.58,6.51,Medium quality,F,T,snj08,21,Medium quality,97634,7
snj08_SemiBin_192,68.39,3.75,Medium quality,F,T,snj08,50,Medium quality,141204,11
snj08_SemiBin_194,50.37,0.67,Medium quality,F,F,snj08,13,Medium quality,261300,4
snj08_SemiBin_195,52.42,7.18,Medium quality,F,T,snj08,9,Medium quality,192504,4
snj08_SemiBin_1987,52.39,8.93,Medium quality,F,T,snj08,132,Medium quality,58439,45
snj08_SemiBin_199,77.1,2.37,Medium quality,F,T,snj08,14,Medium quality,365757,5
snj08_SemiBin_19,98.09,8.87,Medium quality,F,F,snj08,7,Medium quality,1206495,2
snj08_SemiBin_1,95.35,0.18,High quality,T,F,snj08,4,HQ-MIMAG,967637,2
snj08_SemiBin_206,77.28,1.75,Medium quality,F,F,snj08,24,Medium quality,388070,6
snj08_SemiBin_207,68.72,7.64,Medium quality,F,F,snj08,47,Medium quality,185340,12
snj08_SemiBin_20,99.82,8.03,Medium quality,F,F,snj08,5,Medium quality,1327369,2
snj08_SemiBin_217,54.04,0.2,Medium quality,F,F,snj08,2,Medium quality,1472962,1
snj08_SemiBin_21,99.39,2.23,High quality,T,F,snj08,10,HQ-MIMAG,752728,3
snj08_SemiBin_22,100,1.83,High quality,T,F,snj08,11,HQ-MIMAG,1365309,3
snj08_SemiBin_231,63.33,1.77,Medium quality,F,F,snj08,15,Medium quality,349931,5
snj08_SemiBin_237,50.16,2.7,Medium quality,F,T,snj08,27,Medium quality,237749,8
snj08_SemiBin_23,94.21,3.29,High quality,T,T,snj08,18,HQ-MIMAG,438616,5
snj08_SemiBin_247,62.81,2.74,Medium quality,F,T,snj08,33,Medium quality,221370,9
snj08_SemiBin_248,59.08,6.95,Medium quality,F,T,snj08,34,Medium quality,119799,9
snj08_SemiBin_24,96.71,3.01,High quality,T,F,snj08,8,HQ-MIMAG,1152008,2
snj08_SemiBin_25,94.8,3.81,High quality,T,T,snj08,23,HQ-MIMAG,547891,3
snj08_SemiBin_267,56.71,0.49,Medium quality,F,F,snj08,8,Medium quality,808718,3
snj08_SemiBin_26,82.58,0.23,Medium quality,F,F,snj08,8,Medium quality,448769,3
snj08_SemiBin_274,58.26,5.57,Medium quality,F,T,snj08,11,Medium quality,258753,3
snj08_SemiBin_27,83.89,0.49,Medium quality,F,F,snj08,25,Medium quality,234780,8
snj08_SemiBin_28,97.81,0.4,High quality,T,T,snj08,27,HQ-MIMAG,238351,8
snj08_SemiBin_292,50.66,4.26,Medium quality,F,F,snj08,53,Medium quality,81837,13
