Mag ID	Completeness	Contamination	Polish
SemiBin_540	48.04	6.38 	polypolish
SemiBin_55	78.01	6.95 	polypolish
SemiBin_554	70.97	10.8 	polypolish
SemiBin_56	55.96	1.88 	polypolish
SemiBin_57	60.63	5.38 	polypolish
SemiBin_59	68.68	2.06 	polypolish
SemiBin_6	97.01	0.17 	polypolish
SemiBin_60	65.62	3.76 	polypolish
SemiBin_61	69.1	1.27 	polypolish
SemiBin_62	35.44	0.2 	polypolish
SemiBin_63	61.14	1.28 	polypolish
SemiBin_64	90.5	4.43 	polypolish
SemiBin_65	61.87	0.02 	polypolish
SemiBin_66	38.15	1.35 	polypolish
SemiBin_67	93.59	2.13 	polypolish
SemiBin_68	51.13	0.54 	polypolish
SemiBin_69	52.21	1.9 	polypolish
SemiBin_7	99.66	0.43 	polypolish
SemiBin_70	50.03	0.53 	polypolish
SemiBin_71	75.91	4.2 	polypolish
SemiBin_72	60.74	3.95 	polypolish
SemiBin_73	82.89	0.9 	polypolish
SemiBin_74	68.83	2.98 	polypolish
SemiBin_75	87.78	3.62 	polypolish
SemiBin_76	42.5	2.48 	polypolish
SemiBin_77	61.5	1.78 	polypolish
SemiBin_774	42.89	8.74 	polypolish
SemiBin_78	68.42	1.19 	polypolish
SemiBin_79	55.73	6.63 	polypolish
SemiBin_790	61.44	6.21 	polypolish
SemiBin_8	97.23	0.18 	polypolish
SemiBin_81	74.39	0.64 	polypolish
SemiBin_82	45.0	1.87 	polypolish
SemiBin_83	59.01	1.83 	polypolish
SemiBin_84	63.3	0.7 	polypolish
SemiBin_85	56.95	4.02 	polypolish
SemiBin_86	51.9	0.09 	polypolish
SemiBin_87	35.7	3.41 	polypolish
SemiBin_88	66.06	2.27 	polypolish
SemiBin_89	66.04	4.14 	polypolish
SemiBin_9	100.0	1.26 	polypolish
SemiBin_90	47.75	1.82 	polypolish
SemiBin_92	68.68	1.64 	polypolish
SemiBin_93	57.85	3.64 	polypolish
SemiBin_94	80.62	1.33 	polypolish
SemiBin_95	48.03	2.44 	polypolish
SemiBin_96	43.6	3.65 	polypolish
SemiBin_99	60.4	1.02 	polypolish
SemiBin_0	99.41	0.0 	polypolish
SemiBin_1	99.82	0.43 	polypolish
SemiBin_100	68.75	5.39 	polypolish
SemiBin_127	48.27	0.56 	polypolish
SemiBin_13	84.53	0.02 	polypolish
SemiBin_133	76.86	2.76 	polypolish
SemiBin_135	46.61	2.09 	polypolish
SemiBin_136	37.59	2.21 	polypolish
SemiBin_142	52.72	1.13 	polypolish
SemiBin_153	51.29	1.1 	polypolish
SemiBin_155	55.01	1.71 	polypolish
SemiBin_156	47.59	0.21 	polypolish
SemiBin_165	49.69	2.02 	polypolish
SemiBin_17	95.56	2.08 	polypolish
SemiBin_175	58.49	5.27 	polypolish
SemiBin_180	59.91	3.83 	polypolish
SemiBin_197	48.86	0.7 	polypolish
SemiBin_211	49.02	0.87 	polypolish
SemiBin_230	20.32	2.24 	polypolish
SemiBin_231	46.58	7.19 	polypolish
SemiBin_28	89.95	1.82 	polypolish
SemiBin_286	95.99	0.47 	polypolish
SemiBin_30	75.12	2.06 	polypolish
SemiBin_309	24.07	1.95 	polypolish
SemiBin_320	63.32	1.27 	polypolish
SemiBin_34	63.86	0.5 	polypolish
SemiBin_36	81.07	2.19 	polypolish
SemiBin_37	84.9	0.38 	polypolish
SemiBin_4	99.21	2.06 	polypolish
SemiBin_40	86.42	1.73 	polypolish
SemiBin_41	83.65	1.75 	polypolish
SemiBin_43	87.57	5.9 	polypolish
SemiBin_44	82.43	1.18 	polypolish
SemiBin_53	60.84	1.48 	polypolish
SemiBin_54	82.46	0.01 	polypolish
SemiBin_56	58.44	1.35 	polypolish
SemiBin_57	81.77	0.69 	polypolish
SemiBin_58	58.24	2.15 	polypolish
SemiBin_59	69.07	0.0 	polypolish
SemiBin_62	66.33	1.38 	polypolish
SemiBin_63	95.9	8.32 	polypolish
SemiBin_66	81.27	10.85 	polypolish
SemiBin_7	94.2	2.14 	polypolish
SemiBin_70	49.96	2.33 	polypolish
SemiBin_80	67.67	0.16 	polypolish
SemiBin_83	44.8	1.12 	polypolish
SemiBin_84	62.04	1.04 	polypolish
SemiBin_85	64.07	0.26 	polypolish
SemiBin_86	55.34	0.12 	polypolish
SemiBin_9	92.6	5.42 	polypolish
SemiBin_90	34.07	2.12 	polypolish
SemiBin_94	53.26	3.82 	polypolish
SemiBin_98	66.67	4.32 	polypolish
SemiBin_99	44.81	0.46 	polypolish
SemiBin_0	98.81	0.25 	polypolish
SemiBin_10	69.05	0.32 	polypolish
SemiBin_101	63.8	3.21 	polypolish
SemiBin_103	71.53	3.14 	polypolish
SemiBin_106	43.27	0.48 	polypolish
SemiBin_11	80.9	2.31 	polypolish
SemiBin_112	51.48	2.83 	polypolish
SemiBin_117	46.01	0.79 	polypolish
SemiBin_12	77.11	4.72 	polypolish
SemiBin_122	50.48	1.27 	polypolish
SemiBin_125	46.55	1.82 	polypolish
SemiBin_130	41.72	0.69 	polypolish
SemiBin_14	81.89	0.64 	polypolish
SemiBin_140	31.41	0.32 	polypolish
SemiBin_15	94.44	0.01 	polypolish
SemiBin_16	91.25	6.22 	polypolish
SemiBin_1625	52.01	9.08 	polypolish
SemiBin_164	54.47	3.9 	polypolish
SemiBin_19	82.71	1.67 	polypolish
SemiBin_196	95.22	0.27 	polypolish
SemiBin_2	84.17	3.45 	polypolish
SemiBin_20	84.25	0.21 	polypolish
SemiBin_21	75.34	1.09 	polypolish
SemiBin_217	92.05	1.64 	polypolish
SemiBin_22	50.42	0.42 	polypolish
SemiBin_23	46.84	1.94 	polypolish
SemiBin_24	55.76	1.62 	polypolish
SemiBin_25	55.3	0.69 	polypolish
SemiBin_26	59.41	0.28 	polypolish
SemiBin_27	81.42	4.29 	polypolish
SemiBin_29	61.65	0.17 	polypolish
SemiBin_3	91.97	1.72 	polypolish
SemiBin_31	80.37	9.6 	polypolish
SemiBin_32	67.73	2.15 	polypolish
SemiBin_33	62.46	2.95 	polypolish
SemiBin_38	96.04	0.22 	polypolish
SemiBin_39	71.11	2.6 	polypolish
SemiBin_4	96.36	0.41 	polypolish
SemiBin_42	57.39	4.78 	polypolish
SemiBin_45	60.55	2.58 	polypolish
SemiBin_46	54.96	2.93 	polypolish
SemiBin_47	39.43	2.3 	polypolish
SemiBin_49	61.55	3.14 	polypolish
SemiBin_5	96.48	1.37 	polypolish
SemiBin_50	80.99	5.75 	polypolish
SemiBin_51	54.52	1.41 	polypolish
SemiBin_52	41.04	1.69 	polypolish
SemiBin_54	38.49	1.37 	polypolish
SemiBin_55	57.31	6.13 	polypolish
SemiBin_6	79.34	0.16 	polypolish
SemiBin_61	38.07	2.68 	polypolish
SemiBin_63	47.87	0.62 	polypolish
SemiBin_64	78.9	1.36 	polypolish
SemiBin_65	79.88	1.86 	polypolish
SemiBin_67	71.73	4.47 	polypolish
SemiBin_69	49.88	0.69 	polypolish
SemiBin_73	54.2	1.51 	polypolish
SemiBin_74	47.33	0.3 	polypolish
SemiBin_75	47.11	8.04 	polypolish
SemiBin_76	73.1	6.09 	polypolish
SemiBin_79	33.56	0.08 	polypolish
SemiBin_8	88.21	3.09 	polypolish
SemiBin_82	65.92	3.3 	polypolish
SemiBin_87	66.09	2.6 	polypolish
SemiBin_88	46.74	0.44 	polypolish
SemiBin_89	53.84	0.67 	polypolish
SemiBin_9	82.92	8.24 	polypolish
SemiBin_90	68.68	1.65 	polypolish
SemiBin_911	44.79	8.06 	polypolish
SemiBin_99	56.79	0.87 	polypolish
SemiBin_0	98.41	2.65 	polypolish
SemiBin_10	50.73	4.0 	polypolish
SemiBin_101	41.75	2.24 	polypolish
SemiBin_11	72.8	0.17 	polypolish
SemiBin_1163	50.45	7.13 	polypolish
SemiBin_1168	39.66	6.95 	polypolish
SemiBin_12	88.58	1.24 	polypolish
SemiBin_1225	45.81	10.08 	polypolish
SemiBin_127	42.85	2.74 	polypolish
SemiBin_13	64.12	4.49 	polypolish
SemiBin_14	61.55	0.42 	polypolish
SemiBin_15	54.43	1.28 	polypolish
SemiBin_156	92.8	0.71 	polypolish
SemiBin_158	93.99	1.82 	polypolish
SemiBin_16	77.2	2.85 	polypolish
SemiBin_17	65.13	2.68 	polypolish
SemiBin_18	62.05	2.58 	polypolish
SemiBin_19	64.66	3.48 	polypolish
SemiBin_2	93.35	0.66 	polypolish
SemiBin_20	59.9	2.61 	polypolish
SemiBin_21	81.31	0.4 	polypolish
SemiBin_22	80.91	0.91 	polypolish
SemiBin_24	46.19	4.79 	polypolish
SemiBin_25	61.24	1.4 	polypolish
SemiBin_26	58.84	0.24 	polypolish
SemiBin_27	52.69	1.57 	polypolish
SemiBin_28	56.12	0.79 	polypolish
SemiBin_29	43.73	0.53 	polypolish
SemiBin_3	91.81	0.82 	polypolish
SemiBin_31	50.11	0.08 	polypolish
SemiBin_32	58.21	2.69 	polypolish
SemiBin_33	52.08	1.03 	polypolish
SemiBin_34	48.01	0.78 	polypolish
SemiBin_37	76.57	0.47 	polypolish
SemiBin_38	66.89	3.56 	polypolish
SemiBin_39	54.72	2.07 	polypolish
SemiBin_4	93.39	2.17 	polypolish
SemiBin_40	77.4	1.93 	polypolish
SemiBin_41	51.65	0.45 	polypolish
SemiBin_42	53.61	2.42 	polypolish
SemiBin_43	86.91	2.54 	polypolish
SemiBin_44	87.24	6.27 	polypolish
SemiBin_46	60.56	2.05 	polypolish
SemiBin_47	53.57	5.21 	polypolish
SemiBin_48	55.87	2.65 	polypolish
SemiBin_49	45.69	2.3 	polypolish
SemiBin_5	79.2	2.02 	polypolish
SemiBin_50	49.27	1.49 	polypolish
SemiBin_504	52.32	6.1 	polypolish
SemiBin_54	42.85	1.59 	polypolish
SemiBin_546	49.83	5.75 	polypolish
SemiBin_57	35.52	1.52 	polypolish
SemiBin_6	74.5	3.27 	polypolish
SemiBin_61	37.3	0.28 	polypolish
SemiBin_64	56.47	4.37 	polypolish
SemiBin_65	63.14	4.2 	polypolish
SemiBin_7	67.85	5.32 	polypolish
SemiBin_72	56.24	1.13 	polypolish
SemiBin_73	46.25	1.08 	polypolish
SemiBin_76	49.54	1.34 	polypolish
SemiBin_8	80.91	4.1 	polypolish
SemiBin_83	41.14	1.88 	polypolish
SemiBin_9	65.15	3.7 	polypolish
SemiBin_92	48.88	1.01 	polypolish
SemiBin_0	83.08	2.21 	polypolish
SemiBin_1	99.82	0.15 	polypolish
SemiBin_10	93.35	0.43 	polypolish
SemiBin_100	63.43	4.5 	polypolish
SemiBin_101	65.06	1.01 	polypolish
SemiBin_102	42.23	0.9 	polypolish
SemiBin_1023	53.37	5.54 	polypolish
SemiBin_104	54.5	0.81 	polypolish
SemiBin_106	72.73	3.63 	polypolish
SemiBin_107	56.77	4.51 	polypolish
SemiBin_108	43.94	3.62 	polypolish
SemiBin_1085	56.23	7.43 	polypolish
SemiBin_109	43.31	0.25 	polypolish
SemiBin_11	96.3	0.0 	polypolish
SemiBin_110	61.44	0.66 	polypolish
SemiBin_111	52.21	3.5 	polypolish
SemiBin_112	89.43	1.02 	polypolish
SemiBin_113	73.65	7.56 	polypolish
SemiBin_114	51.25	8.64 	polypolish
SemiBin_115	55.57	1.7 	polypolish
SemiBin_1162	38.25	3.05 	polypolish
SemiBin_117	47.55	1.02 	polypolish
SemiBin_118	49.69	7.51 	polypolish
SemiBin_12	95.56	0.81 	polypolish
SemiBin_120	85.45	0.24 	polypolish
SemiBin_121	51.74	0.72 	polypolish
SemiBin_122	43.9	3.64 	polypolish
SemiBin_123	47.99	2.46 	polypolish
SemiBin_124	77.5	6.49 	polypolish
SemiBin_125	49.46	1.91 	polypolish
SemiBin_126	50.92	0.48 	polypolish
SemiBin_127	64.08	3.55 	polypolish
SemiBin_13	90.22	2.9 	polypolish
SemiBin_130	45.71	0.02 	polypolish
SemiBin_131	60.13	1.32 	polypolish
SemiBin_133	59.04	2.17 	polypolish
SemiBin_137	50.16	0.24 	polypolish
SemiBin_139	52.52	0.9 	polypolish
SemiBin_14	99.1	1.14 	polypolish
SemiBin_140	47.57	0.6 	polypolish
SemiBin_141	66.24	4.85 	polypolish
SemiBin_142	77.54	1.14 	polypolish
SemiBin_145	49.31	0.11 	polypolish
SemiBin_146	64.31	4.97 	polypolish
SemiBin_147	47.08	0.6 	polypolish
SemiBin_148	56.35	2.71 	polypolish
SemiBin_15	62.87	1.28 	polypolish
SemiBin_151	45.93	0.53 	polypolish
SemiBin_153	46.35	4.43 	polypolish
SemiBin_154	59.12	8.34 	polypolish
SemiBin_156	57.54	1.3 	polypolish
SemiBin_157	55.65	2.46 	polypolish
SemiBin_158	51.85	5.72 	polypolish
SemiBin_159	53.93	3.65 	polypolish
SemiBin_1590	34.8	4.34 	polypolish
SemiBin_1592	50.71	5.64 	polypolish
SemiBin_1597	41.76	7.56 	polypolish
SemiBin_16	84.99	2.65 	polypolish
SemiBin_1619	52.17	3.7 	polypolish
SemiBin_163	66.43	0.0 	polypolish
SemiBin_165	44.46	0.14 	polypolish
SemiBin_169	65.82	0.47 	polypolish
SemiBin_17	88.88	0.16 	polypolish
SemiBin_172	42.59	0.27 	polypolish
SemiBin_173	68.4	2.12 	polypolish
SemiBin_176	42.78	0.36 	polypolish
SemiBin_179	61.54	0.5 	polypolish
SemiBin_18	87.31	0.93 	polypolish
SemiBin_182	54.25	0.05 	polypolish
SemiBin_184	47.86	2.64 	polypolish
SemiBin_188	36.06	0.55 	polypolish
SemiBin_19	78.5	1.56 	polypolish
SemiBin_191	55.5	4.86 	polypolish
SemiBin_194	68.44	0.56 	polypolish
SemiBin_197	35.78	3.1 	polypolish
SemiBin_2	99.82	1.51 	polypolish
SemiBin_20	94.08	0.01 	polypolish
SemiBin_202	55.1	0.72 	polypolish
SemiBin_203	54.2	0.28 	polypolish
SemiBin_206	46.95	2.28 	polypolish
SemiBin_21	90.23	1.34 	polypolish
SemiBin_211	46.74	2.15 	polypolish
SemiBin_215	64.5	7.47 	polypolish
SemiBin_216	48.37	0.49 	polypolish
SemiBin_217	41.93	2.07 	polypolish
SemiBin_221	43.82	0.81 	polypolish
SemiBin_225	58.08	4.1 	polypolish
SemiBin_23	88.27	2.3 	polypolish
SemiBin_232	35.14	0.78 	polypolish
SemiBin_233	58.35	1.29 	polypolish
SemiBin_237	52.32	11.73 	polypolish
SemiBin_24	84.01	1.56 	polypolish
SemiBin_244	37.82	1.24 	polypolish
SemiBin_247	54.35	0.98 	polypolish
SemiBin_25	90.14	0.37 	polypolish
SemiBin_253	61.78	0.49 	polypolish
SemiBin_259	47.85	0.45 	polypolish
SemiBin_26	94.07	1.98 	polypolish
SemiBin_263	46.83	2.95 	polypolish
SemiBin_267	58.84	2.87 	polypolish
SemiBin_27	92.04	1.26 	polypolish
SemiBin_28	86.59	0.65 	polypolish
SemiBin_29	82.16	0.52 	polypolish
SemiBin_296	41.17	0.57 	polypolish
SemiBin_3	91.97	3.5 	polypolish
SemiBin_30	74.49	4.91 	polypolish
SemiBin_31	85.08	1.8 	polypolish
SemiBin_316	94.8	0.21 	polypolish
SemiBin_319	95.94	1.54 	polypolish
SemiBin_32	86.97	7.24 	polypolish
SemiBin_33	77.05	0.61 	polypolish
SemiBin_334	57.02	5.56 	polypolish
SemiBin_34	84.72	1.85 	polypolish
SemiBin_35	89.25	1.55 	polypolish
SemiBin_36	77.19	3.06 	polypolish
SemiBin_367	71.93	7.35 	polypolish
SemiBin_37	74.23	0.59 	polypolish
SemiBin_38	91.52	7.32 	polypolish
SemiBin_388	49.9	7.73 	polypolish
SemiBin_39	78.36	0.25 	polypolish
SemiBin_4	95.31	2.06 	polypolish
SemiBin_40	80.89	0.2 	polypolish
SemiBin_41	77.75	2.41 	polypolish
SemiBin_42	73.68	3.78 	polypolish
SemiBin_43	87.3	4.34 	polypolish
SemiBin_44	75.46	4.84 	polypolish
SemiBin_45	83.79	6.92 	polypolish
SemiBin_453	59.13	2.97 	polypolish
SemiBin_46	64.73	0.23 	polypolish
SemiBin_47	72.44	2.48 	polypolish
SemiBin_48	86.8	3.09 	polypolish
SemiBin_487	52.09	6.95 	polypolish
SemiBin_49	78.54	1.52 	polypolish
SemiBin_5	97.43	7.65 	polypolish
SemiBin_50	78.22	1.89 	polypolish
SemiBin_51	87.54	0.61 	polypolish
SemiBin_52	80.7	1.96 	polypolish
SemiBin_521	52.76	4.5 	polypolish
SemiBin_53	59.19	2.15 	polypolish
SemiBin_54	67.32	2.73 	polypolish
SemiBin_55	73.86	0.47 	polypolish
SemiBin_56	62.23	2.77 	polypolish
SemiBin_57	61.96	3.71 	polypolish
SemiBin_59	70.55	0.66 	polypolish
SemiBin_6	93.86	0.48 	polypolish
SemiBin_60	73.85	0.59 	polypolish
SemiBin_61	71.63	4.55 	polypolish
SemiBin_63	66.94	2.09 	polypolish
SemiBin_64	72.46	5.17 	polypolish
SemiBin_648	57.75	7.91 	polypolish
SemiBin_65	83.44	0.12 	polypolish
SemiBin_66	95.95	0.84 	polypolish
SemiBin_67	65.17	1.51 	polypolish
SemiBin_68	87.98	0.14 	polypolish
SemiBin_69	70.6	7.27 	polypolish
SemiBin_7	96.68	1.76 	polypolish
SemiBin_70	65.54	4.13 	polypolish
SemiBin_72	65.48	2.88 	polypolish
SemiBin_73	66.05	3.72 	polypolish
SemiBin_74	68.45	3.12 	polypolish
SemiBin_76	49.69	1.31 	polypolish
SemiBin_77	67.67	0.41 	polypolish
SemiBin_78	58.58	2.34 	polypolish
SemiBin_79	42.64	1.7 	polypolish
SemiBin_8	86.99	0.98 	polypolish
SemiBin_80	61.97	1.98 	polypolish
SemiBin_81	73.25	5.06 	polypolish
SemiBin_82	80.8	6.93 	polypolish
SemiBin_84	52.99	0.55 	polypolish
SemiBin_85	47.65	5.38 	polypolish
SemiBin_86	47.93	0.61 	polypolish
SemiBin_87	58.72	4.64 	polypolish
SemiBin_88	73.86	2.56 	polypolish
SemiBin_89	100.0	1.44 	polypolish
SemiBin_9	99.06	6.17 	polypolish
SemiBin_90	75.74	2.55 	polypolish
SemiBin_91	57.8	3.21 	polypolish
SemiBin_92	64.93	2.33 	polypolish
SemiBin_93	63.59	2.89 	polypolish
SemiBin_94	61.95	2.6 	polypolish
SemiBin_95	52.26	2.1 	polypolish
SemiBin_96	77.4	1.55 	polypolish
SemiBin_97	60.43	2.59 	polypolish
SemiBin_98	47.31	0.07 	polypolish
SemiBin_99	62.54	1.46 	polypolish
SemiBin_0	87.83	2.06 	polypolish
SemiBin_1	84.48	8.32 	polypolish
SemiBin_10	82.44	1.1 	polypolish
SemiBin_103	58.89	2.05 	polypolish
SemiBin_11	74.16	5.55 	polypolish
SemiBin_114	48.82	6.46 	polypolish
SemiBin_12	59.47	2.36 	polypolish
SemiBin_121	48.88	1.22 	polypolish
SemiBin_124	52.0	0.71 	polypolish
SemiBin_13	68.68	0.72 	polypolish
SemiBin_133	49.99	0.16 	polypolish
SemiBin_14	59.99	2.52 	polypolish
SemiBin_145	45.1	1.27 	polypolish
SemiBin_149	39.08	4.08 	polypolish
SemiBin_15	68.95	3.27 	polypolish
SemiBin_1521	53.21	2.7 	polypolish
SemiBin_1525	36.75	5.84 	polypolish
SemiBin_153	40.57	1.72 	polypolish
SemiBin_1577	35.67	3.56 	polypolish
SemiBin_1582	38.08	9.73 	polypolish
SemiBin_16	18.84	4.66 	polypolish
SemiBin_18	67.12	1.86 	polypolish
SemiBin_184	93.71	0.25 	polypolish
SemiBin_19	51.61	0.15 	polypolish
SemiBin_2	84.58	2.66 	polypolish
SemiBin_20	39.64	1.52 	polypolish
SemiBin_203	63.51	1.22 	polypolish
SemiBin_21	44.71	2.64 	polypolish
SemiBin_22	77.9	0.11 	polypolish
SemiBin_23	55.14	0.89 	polypolish
SemiBin_231	67.24	3.58 	polypolish
SemiBin_24	65.22	0.95 	polypolish
SemiBin_25	61.78	5.24 	polypolish
SemiBin_250	60.58	1.37 	polypolish
SemiBin_26	63.96	4.79 	polypolish
SemiBin_27	56.5	8.36 	polypolish
SemiBin_28	65.31	0.56 	polypolish
SemiBin_29	64.55	3.1 	polypolish
SemiBin_3	81.22	4.35 	polypolish
SemiBin_31	43.27	0.91 	polypolish
SemiBin_32	43.56	4.79 	polypolish
SemiBin_33	45.12	2.39 	polypolish
SemiBin_34	74.72	2.83 	polypolish
SemiBin_35	60.85	7.51 	polypolish
SemiBin_36	91.78	3.27 	polypolish
SemiBin_38	45.6	6.74 	polypolish
SemiBin_39	33.48	0.11 	polypolish
SemiBin_4	89.73	3.8 	polypolish
SemiBin_40	44.82	0.95 	polypolish
SemiBin_43	30.87	0.01 	polypolish
SemiBin_44	53.09	1.49 	polypolish
SemiBin_46	52.4	3.98 	polypolish
SemiBin_47	52.67	0.96 	polypolish
SemiBin_49	68.65	4.28 	polypolish
SemiBin_5	90.62	2.31 	polypolish
SemiBin_50	58.13	4.92 	polypolish
SemiBin_52	47.19	3.42 	polypolish
SemiBin_53	48.05	0.6 	polypolish
SemiBin_54	80.15	2.79 	polypolish
SemiBin_55	39.66	5.7 	polypolish
SemiBin_57	75.43	1.71 	polypolish
SemiBin_59	61.38	8.8 	polypolish
SemiBin_60	31.96	3.93 	polypolish
SemiBin_61	42.06	0.58 	polypolish
SemiBin_63	86.13	5.23 	polypolish
SemiBin_64	47.02	1.03 	polypolish
SemiBin_68	46.0	2.91 	polypolish
SemiBin_7	83.38	1.36 	polypolish
SemiBin_70	31.75	0.85 	polypolish
SemiBin_73	51.18	3.37 	polypolish
SemiBin_74	54.54	2.1 	polypolish
SemiBin_77	47.49	2.04 	polypolish
SemiBin_79	37.35	1.31 	polypolish
SemiBin_8	81.18	3.45 	polypolish
SemiBin_80	50.5	1.05 	polypolish
SemiBin_83	68.73	1.91 	polypolish
SemiBin_86	57.53	3.06 	polypolish
SemiBin_89	51.5	0.27 	polypolish
SemiBin_9	49.87	3.64 	polypolish
SemiBin_91	39.0	2.6 	polypolish
SemiBin_93	46.94	1.04 	polypolish
SemiBin_97	41.49	6.63 	polypolish
SemiBin_0	93.25	2.94 	polypolish
SemiBin_1	88.43	5.51 	polypolish
SemiBin_10	92.24	1.24 	polypolish
SemiBin_100	35.7	1.0 	polypolish
SemiBin_101	41.79	3.24 	polypolish
SemiBin_102	37.79	1.03 	polypolish
SemiBin_103	42.31	4.41 	polypolish
SemiBin_104	58.69	7.42 	polypolish
SemiBin_105	90.15	0.66 	polypolish
SemiBin_106	29.49	2.06 	polypolish
SemiBin_107	54.98	3.63 	polypolish
SemiBin_108	70.39	5.05 	polypolish
SemiBin_109	78.94	1.36 	polypolish
SemiBin_110	58.89	2.14 	polypolish
SemiBin_111	48.82	0.22 	polypolish
SemiBin_112	96.71	3.5 	polypolish
SemiBin_113	28.87	1.24 	polypolish
SemiBin_114	65.58	3.49 	polypolish
SemiBin_115	39.41	10.82 	polypolish
SemiBin_116	41.99	1.59 	polypolish
SemiBin_118	56.84	0.63 	polypolish
SemiBin_119	38.2	1.8 	polypolish
SemiBin_12	89.29	2.81 	polypolish
SemiBin_120	42.45	1.05 	polypolish
SemiBin_121	47.33	1.1 	polypolish
SemiBin_123	40.74	1.35 	polypolish
SemiBin_124	66.0	1.77 	polypolish
SemiBin_125	42.45	2.3 	polypolish
SemiBin_127	48.11	0.49 	polypolish
SemiBin_129	49.8	3.09 	polypolish
SemiBin_13	90.76	0.92 	polypolish
SemiBin_130	36.93	2.46 	polypolish
SemiBin_131	81.74	8.72 	polypolish
SemiBin_132	52.04	3.88 	polypolish
SemiBin_133	38.31	0.45 	polypolish
SemiBin_135	52.25	0.42 	polypolish
SemiBin_136	55.89	0.97 	polypolish
SemiBin_138	52.49	1.28 	polypolish
SemiBin_139	41.58	0.69 	polypolish
SemiBin_14	88.25	0.35 	polypolish
SemiBin_140	51.5	0.36 	polypolish
SemiBin_141	49.33	3.71 	polypolish
SemiBin_142	50.79	0.58 	polypolish
SemiBin_143	39.01	3.72 	polypolish
SemiBin_144	38.41	5.32 	polypolish
SemiBin_145	76.39	0.09 	polypolish
SemiBin_146	63.94	5.38 	polypolish
SemiBin_15	85.99	2.68 	polypolish
SemiBin_151	55.64	2.71 	polypolish
SemiBin_152	38.28	2.29 	polypolish
SemiBin_155	42.85	1.16 	polypolish
SemiBin_157	57.19	3.31 	polypolish
SemiBin_158	40.66	5.92 	polypolish
SemiBin_16	95.64	0.1 	polypolish
SemiBin_160	45.09	3.9 	polypolish
SemiBin_161	72.96	0.19 	polypolish
SemiBin_163	46.83	3.02 	polypolish
SemiBin_166	46.52	1.12 	polypolish
SemiBin_167	43.81	0.29 	polypolish
SemiBin_168	64.35	1.0 	polypolish
SemiBin_169	61.0	1.82 	polypolish
SemiBin_17	97.8	3.16 	polypolish
SemiBin_171	34.04	1.28 	polypolish
SemiBin_173	70.54	0.76 	polypolish
SemiBin_174	62.5	5.8 	polypolish
SemiBin_175	35.1	2.48 	polypolish
SemiBin_176	36.03	1.74 	polypolish
SemiBin_18	86.36	0.0 	polypolish
SemiBin_180	51.68	1.09 	polypolish
SemiBin_181	45.18	1.48 	polypolish
SemiBin_184	42.94	0.17 	polypolish
SemiBin_1856	34.18	1.77 	polypolish
SemiBin_186	45.21	2.7 	polypolish
SemiBin_187	73.55	2.58 	polypolish
SemiBin_188	45.34	0.19 	polypolish
SemiBin_190	45.51	5.5 	polypolish
SemiBin_193	57.56	0.9 	polypolish
SemiBin_195	46.91	0.97 	polypolish
SemiBin_198	39.88	2.32 	polypolish
SemiBin_1988	35.16	8.43 	polypolish
SemiBin_2	97.92	2.58 	polypolish
SemiBin_20	59.42	0.37 	polypolish
SemiBin_200	59.38	5.57 	polypolish
SemiBin_201	70.9	2.03 	polypolish
SemiBin_206	64.38	2.97 	polypolish
SemiBin_208	53.17	0.48 	polypolish
SemiBin_209	46.68	1.98 	polypolish
SemiBin_21	95.05	1.25 	polypolish
SemiBin_213	55.6	0.1 	polypolish
SemiBin_214	40.56	0.36 	polypolish
SemiBin_215	57.04	4.38 	polypolish
SemiBin_22	97.98	7.69 	polypolish
SemiBin_220	66.26	3.92 	polypolish
SemiBin_224	48.17	0.69 	polypolish
SemiBin_227	41.52	0.86 	polypolish
SemiBin_228	40.84	3.7 	polypolish
SemiBin_23	75.48	2.0 	polypolish
SemiBin_24	77.43	1.95 	polypolish
SemiBin_25	77.01	4.17 	polypolish
SemiBin_256	55.35	2.47 	polypolish
SemiBin_26	78.44	1.54 	polypolish
SemiBin_264	49.91	2.45 	polypolish
SemiBin_266	64.77	2.49 	polypolish
SemiBin_27	78.72	1.74 	polypolish
SemiBin_270	52.6	1.62 	polypolish
SemiBin_271	50.09	0.28 	polypolish
SemiBin_274	42.91	3.18 	polypolish
SemiBin_277	63.64	9.73 	polypolish
SemiBin_28	97.71	7.27 	polypolish
SemiBin_284	47.85	2.59 	polypolish
SemiBin_285	50.24	1.03 	polypolish
SemiBin_287	43.34	1.64 	polypolish
SemiBin_288	30.53	0.6 	polypolish
SemiBin_289	42.99	0.59 	polypolish
SemiBin_29	70.73	3.61 	polypolish
SemiBin_294	39.26	0.74 	polypolish
SemiBin_297	65.47	1.61 	polypolish
SemiBin_3	99.42	0.31 	polypolish
SemiBin_30	84.4	6.85 	polypolish
SemiBin_31	74.82	1.88 	polypolish
SemiBin_317	50.38	0.33 	polypolish
SemiBin_32	70.66	2.3 	polypolish
SemiBin_323	38.38	1.12 	polypolish
SemiBin_33	81.08	3.07 	polypolish
SemiBin_331	93.76	0.16 	polypolish
SemiBin_334	45.03	13.46 	polypolish
SemiBin_34	58.48	5.17 	polypolish
SemiBin_35	87.93	2.67 	polypolish
SemiBin_37	78.82	3.02 	polypolish
SemiBin_384	72.29	3.98 	polypolish
SemiBin_39	76.71	3.54 	polypolish
