#seq_name,length,cov.,circ.,repeat,mult.,alt_group,graph_path,MAG
sample7_contig_15613,18214,17,Y,N,1,*,15613,
sample7_contig_101685,17341,4,Y,N,1,*,101685,
sample7_contig_31063,17297,6,Y,Y,1,8008,31063,
sample7_contig_101698,17145,8,Y,N,1,*,101698,
sample7_contig_59728,16843,18,Y,Y,2,362,59728,
sample7_contig_46133,16620,3,Y,N,1,*,46133,
sample7_contig_100108,16539,10,Y,N,1,*,100108,
sample7_contig_12355,16428,3,Y,Y,1,120,12355,
sample7_contig_62672,15590,3,Y,Y,1,372,62672,
sample7_contig_101696,15197,5,Y,N,1,*,101696,
sample7_contig_1958,15195,6,Y,Y,6,24,1958,
sample7_contig_3358,14574,8,Y,Y,1,38,3358,
sample7_contig_41059,14545,11,Y,Y,1,286,41059,
sample7_contig_3965,14410,6,Y,Y,1,46,3965,
sample7_contig_35316,14374,7,Y,Y,1,248,35316,
sample7_contig_9107,14352,17,Y,Y,2,6226,9107,
sample7_contig_39125,14312,5,Y,Y,1,278,39125,
sample7_contig_38713,14124,6,Y,Y,1,272,38713,
sample7_contig_27891,14006,6,Y,N,1,*,27891,
sample7_contig_37946,13167,6,Y,Y,1,266,37946,
sample7_contig_22403,13152,14,Y,Y,2,8928,22403,
sample7_contig_30891,13019,4,Y,Y,1,6348,30891,
sample7_contig_6333,12848,10,Y,Y,1,5980,6333,
sample7_contig_11822,12795,7,Y,Y,1,114,11822,
sample7_contig_10106,12610,4,Y,Y,1,96,10106,
sample7_contig_70159,12605,3,Y,Y,1,400,70159,
sample7_contig_13358,12512,5,Y,Y,1,130,13358,
sample7_contig_20487,12302,3,Y,Y,1,172,20487,
sample7_contig_73040,11693,3,Y,Y,1,408,73040,
sample7_contig_18918,11404,9,Y,Y,1,164,18918,
sample7_contig_33400,11237,22,Y,Y,3,7176,33400,
sample7_contig_40292,11235,3,Y,Y,1,284,40292,
sample7_contig_42198,10788,14,Y,Y,3,5630,42198,
sample7_contig_4868,10672,16,Y,Y,2,5976,4868,
sample7_contig_20398,10504,4,Y,Y,1,170,20398,
sample7_contig_20717,9970,5,Y,Y,1,174,20717,
sample7_contig_99364,9813,21,Y,Y,3,6496,99364,
sample7_contig_31085,9788,7,Y,Y,1,234,31085,
sample7_contig_9617,9755,5,Y,Y,1,6272,9617,
sample7_contig_9090,9495,6,Y,Y,1,6224,9090,
sample7_contig_49751,9477,7,Y,Y,1,6048,49751,
sample7_contig_41138,9373,3,Y,Y,1,288,41138,
sample7_contig_99768,9331,3,Y,Y,1,546,99768,
sample7_contig_70527,9035,8,Y,Y,2,*,70527,
sample7_contig_96449,8952,5,Y,Y,1,6398,96449,
sample7_contig_63476,8828,5,Y,Y,1,374,63476,
sample7_contig_4479,8640,3,Y,Y,1,48,4479,
sample7_contig_16699,8256,7,Y,Y,1,7374,16699,
sample7_contig_1042,8176,4,Y,Y,1,10,1042,
sample7_contig_85298,8150,8,Y,Y,2,444,85298,
sample7_contig_95324,7949,7,Y,Y,1,5704,95324,
sample7_contig_98357,7714,3,Y,Y,1,6998,98357,
sample7_contig_37936,7661,15,Y,Y,2,5808,37936,
sample7_contig_67996,7347,5,Y,N,1,*,67996,
sample7_contig_44589,7309,5,Y,Y,1,5872,44589,
sample7_contig_22576,7278,13,Y,Y,1,6874,22576,
sample7_contig_6550,7239,3,Y,Y,1,58,6550,
sample7_contig_99651,7214,10,Y,N,1,*,99651,
sample7_contig_87232,6841,7,Y,Y,1,8112,87232,
sample7_contig_99368,6796,10,Y,N,2,*,99368,
sample7_contig_49145,6287,3,Y,Y,1,6268,49145,
sample7_contig_100360,6142,398,Y,N,65,*,100360,
sample7_contig_48043,5661,7,Y,Y,1,6214,48043,
sample7_contig_87354,5386,3,Y,Y,1,450,87354,
sample7_contig_100923,5384,20,Y,N,2,*,100923,
sample7_contig_97938,5367,29,Y,Y,5,6952,97938,
sample7_contig_20979,4614,9,Y,Y,1,6818,20979,
sample7_contig_98209,4523,3,Y,Y,1,5890,98209,
sample7_contig_21054,4442,3,Y,Y,1,6824,21054,
sample7_contig_50994,4315,5,Y,Y,1,*,50994,
sample7_contig_31359,4096,16,Y,Y,3,*,31359,
sample7_contig_96084,3988,16,Y,Y,2,*,96084,
sample7_contig_37740,3840,7,Y,Y,1,*,37740,
sample7_contig_1919,3562,7,Y,Y,1,5742,1919,
sample7_contig_101295,3494,3,Y,Y,1,7708,101295,
sample7_contig_95596,2046,3,Y,Y,1,5914,95596,
sample7_contig_98646,1813,4,Y,Y,1,7156,98646,
sample7_contig_381,871,5,Y,Y,1,6596,381,
sample7_contig_3803,685,7,Y,Y,1,7792,3803,
sample7_contig_30917,591,28,Y,Y,4,232,30917,
sample7_contig_7415,565,15,Y,Y,2,*,7415,
sample7_contig_9115,559,6,Y,Y,1,6228,9115,
sample7_contig_2849,252,3,Y,Y,1,5842,2849,
sample8_contig_119568,235637,6,Y,N,1,*,119568,
sample8_contig_117893,144327,13,Y,N,2,*,117893,
sample8_contig_116356,141445,24,Y,N,4,*,116356,
sample8_contig_112350,109219,11,Y,N,2,*,112350,
sample8_contig_32978,105399,9,Y,N,1,*,32978,
sample8_contig_23130,102714,14,Y,N,2,*,23130,
sample8_contig_119905,102589,13,Y,N,2,*,119905,
sample8_contig_120251,94387,33,Y,N,6,*,120251,
sample8_contig_120212,83737,6,Y,N,1,*,120212,
sample8_contig_119115,75545,18,Y,N,3,*,119115,
sample8_contig_119926,68086,14,Y,N,2,*,119926,
sample8_contig_112715,67388,11,Y,N,2,*,112715,
sample8_contig_120142,66208,6,Y,N,1,*,120142,
sample8_contig_113138,65583,7,Y,N,1,*,113138,
sample8_contig_39448,65317,20,Y,N,3,*,39448,
sample8_contig_120070,64362,11,Y,N,2,*,120070,
sample8_contig_120255,63726,17,Y,N,3,*,120255,
sample8_contig_119189,63049,13,Y,N,2,*,119189,
sample8_contig_120250,62819,6,Y,N,1,*,120250,
sample8_contig_115424,62261,5,Y,N,1,*,115424,
sample8_contig_115849,61523,10,Y,N,1,*,115849,
sample8_contig_41674,57338,5,Y,N,1,*,41674,
sample8_contig_119415,55582,4,Y,N,1,*,119415,
sample8_contig_72435,55580,6,Y,N,1,*,72435,
sample8_contig_120258,54571,9,Y,N,1,*,120258,
sample8_contig_118221,53960,4,Y,N,1,*,118221,
sample8_contig_113656,52758,7,Y,N,1,*,113656,
sample8_contig_119996,51105,30,Y,N,5,*,119996,
sample8_contig_120147,50413,4,Y,N,1,*,120147,
sample8_contig_115222,49382,9,Y,N,2,*,115222,
sample8_contig_120190,49207,10,Y,N,1,*,120190,
sample8_contig_120254,49135,3,Y,N,1,*,120254,
sample8_contig_109450,48389,5,Y,N,1,*,109450,
sample8_contig_117391,48375,6,Y,N,1,*,117391,
sample8_contig_86277,48196,10,Y,N,2,*,86277,
sample8_contig_113197,47933,8,Y,N,1,*,113197,
sample8_contig_114148,47849,7,Y,N,1,*,114148,
sample8_contig_73170,47611,5,Y,N,1,*,73170,
sample8_contig_99251,47496,9,Y,N,1,*,99251,
sample8_contig_119971,47247,19,Y,N,3,*,119971,
sample8_contig_120191,47101,4,Y,N,1,*,120191,
sample8_contig_115994,46748,13,Y,N,2,*,115994,
sample8_contig_120071,46721,8,Y,N,1,*,120071,
sample8_contig_43193,46717,18,Y,N,3,*,43193,
sample8_contig_118913,46560,7,Y,N,1,*,118913,
sample8_contig_114355,46348,9,Y,N,2,*,114355,
sample8_contig_119693,46250,27,Y,N,5,*,119693,
sample8_contig_113069,45921,111,Y,N,21,*,113069,
sample8_contig_40366,45920,9,Y,N,1,*,40366,
sample8_contig_117131,45897,16,Y,N,3,*,117131,
sample8_contig_26623,45316,8,Y,N,1,*,26623,
sample8_contig_120075,44491,10,Y,N,2,*,120075,
sample8_contig_120184,44335,4,Y,N,1,*,120184,
sample8_contig_116315,43843,3,Y,N,1,*,116315,
sample8_contig_118677,43553,10,Y,N,2,*,118677,
sample8_contig_37366,43517,5,Y,Y,1,356,37366,
sample8_contig_120101,43406,9,Y,N,2,*,120101,
sample8_contig_120260,43269,11,Y,N,2,*,120260,
sample8_contig_119811,43242,11,Y,N,2,*,119811,
sample8_contig_119871,43179,9,Y,N,1,*,119871,
sample8_contig_17907,42918,29,Y,N,5,*,17907,
sample8_contig_119616,42867,10,Y,N,1,*,119616,
sample8_contig_119464,42674,24,Y,N,4,*,119464,
sample8_contig_117709,41948,20,Y,N,3,*,117709,
sample8_contig_4746,41812,5,Y,N,1,*,4746,
sample8_contig_119821,41731,14,Y,N,3,*,119821,
sample8_contig_112575,41398,5,Y,N,1,*,112575,
sample8_contig_120197,41231,4,Y,N,1,*,120197,
sample8_contig_114408,41158,6,Y,Y,1,694,114408,
sample8_contig_115905,41051,7,Y,N,1,*,115905,
sample8_contig_120259,41014,9,Y,N,1,*,120259,
sample8_contig_73888,40337,4,Y,Y,1,562,73888,
sample8_contig_120106,40282,32,Y,N,6,*,120106,
sample8_contig_120192,39982,4,Y,N,1,*,120192,
sample8_contig_66180,39974,8,Y,N,1,*,66180,
sample8_contig_118205,39565,7,Y,N,1,*,118205,
sample8_contig_117363,39548,9,Y,N,2,*,117363,
sample8_contig_120248,38537,29,Y,N,5,*,120248,
sample8_contig_113707,38360,15,Y,N,2,*,113707,
sample8_contig_120253,38311,9,Y,N,1,*,120253,
sample8_contig_113967,38014,6,Y,N,1,*,113967,
sample8_contig_7049,37426,4,Y,Y,1,64,7049,
sample8_contig_93620,37242,4,Y,N,1,*,93620,
sample8_contig_65727,36747,16,Y,N,2,*,65727,
sample8_contig_116892,36379,23,Y,N,4,*,116892,
sample8_contig_120124,36231,10,Y,N,2,*,120124,
sample8_contig_117550,34315,8,Y,N,1,*,117550,
sample8_contig_62783,34247,18,Y,N,3,*,62783,
sample8_contig_120252,34103,15,Y,N,3,*,120252,
sample8_contig_4185,33937,3,Y,Y,1,*,4185,
sample8_contig_113729,33725,17,Y,N,3,*,113729,
sample8_contig_19404,33635,8,Y,Y,1,200,19404,
sample8_contig_120137,33178,8,Y,N,1,*,120137,
sample8_contig_27525,31245,4,Y,Y,1,276,27525,
sample8_contig_43690,29845,4,Y,Y,2,410,43690,
sample8_contig_52192,29577,13,Y,N,2,*,52192,
sample8_contig_58717,29257,4,Y,Y,1,498,58717,
sample8_contig_35070,28908,21,Y,N,3,*,35070,
sample8_contig_34572,28229,7,Y,Y,1,328,34572,
sample8_contig_62411,27712,3,Y,Y,1,520,62411,
sample8_contig_115437,27620,4,Y,Y,1,*,115437,
sample8_contig_112102,27165,6,Y,N,1,*,112102,
sample8_contig_9453,26811,11,Y,Y,2,90,9453,
sample8_contig_120263,25919,12,Y,N,2,*,120263,
sample8_contig_47098,25877,3,Y,Y,1,426,47098,
sample8_contig_37973,25859,15,Y,Y,3,360,37973,
sample8_contig_98849,25424,5,Y,Y,1,640,98849,
sample8_contig_114174,25245,6,Y,N,1,*,114174,
sample8_contig_120235,25185,4,Y,N,1,*,120235,
sample8_contig_33306,24854,6,Y,N,1,*,33306,
sample8_contig_95866,23225,6,Y,Y,1,628,95866,
sample8_contig_33431,23186,5,Y,Y,1,318,33431,
sample8_contig_120207,21694,6,Y,N,1,*,120207,
sample8_contig_35927,21332,17,Y,N,3,*,35927,
sample8_contig_119895,21022,5,Y,N,1,*,119895,
sample8_contig_42875,20846,5,Y,Y,1,394,42875,
sample8_contig_54822,20036,3,Y,Y,1,478,54822,
sample8_contig_119585,19805,8,Y,N,1,*,119585,
sample8_contig_5194,19745,3,Y,Y,1,48,5194,
sample8_contig_18495,19734,16,Y,Y,2,8908,18495,
sample8_contig_20127,19505,3,Y,Y,1,214,20127,
sample8_contig_44260,19441,4,Y,Y,1,416,44260,
sample8_contig_58413,19114,4,Y,Y,1,494,58413,
sample8_contig_15587,18789,7,Y,Y,1,8508,15587,
sample8_contig_118863,18436,4,Y,N,1,*,118863,
sample8_contig_119000,18412,5,Y,N,1,*,119000,
sample8_contig_120244,17745,6,Y,N,1,*,120244,
sample8_contig_99053,17373,4,Y,Y,1,642,99053,
sample8_contig_120227,17271,6,Y,N,1,*,120227,
sample8_contig_35827,17128,3,Y,Y,1,342,35827,
sample8_contig_89675,17097,3,Y,Y,1,606,89675,
sample8_contig_116199,16630,11,Y,N,2,*,116199,
sample8_contig_59447,16595,8,Y,Y,1,508,59447,
sample8_contig_116610,16405,13,Y,Y,4,*,116610,
sample8_contig_36780,16392,3,Y,Y,1,352,36780,
sample8_contig_18433,16178,22,Y,Y,3,178,18433,
sample8_contig_45303,15938,12,Y,N,1,*,45303,
sample8_contig_44519,15858,3,Y,Y,1,418,44519,
sample8_contig_117040,15662,3,Y,Y,1,732,117040,
sample8_contig_3649,15538,6,Y,Y,1,34,3649,
sample8_contig_74021,15433,4,Y,N,1,*,74021,
sample8_contig_23624,15418,15,Y,Y,5,240,23624,
sample8_contig_21206,15387,7,Y,Y,1,222,21206,
sample8_contig_13391,14794,3,Y,Y,1,118,13391,
sample8_contig_29833,14773,3,Y,Y,1,292,29833,
sample8_contig_95541,14711,14,Y,N,3,*,95541,
sample8_contig_38859,14370,4,Y,Y,1,366,38859,
sample8_contig_20229,13817,3,Y,Y,1,9016,20229,
sample8_contig_50581,13699,16,Y,Y,2,458,50581,
sample8_contig_39518,13322,9,Y,Y,1,368,39518,
sample8_contig_85511,12809,5,Y,Y,1,11328,85511,
sample8_contig_117107,12672,3,Y,Y,1,736,117107,
sample8_contig_65041,12647,3,Y,Y,1,530,65041,
sample8_contig_8797,12646,14,Y,Y,2,78,8797,
sample8_contig_15181,12643,6,Y,Y,1,8308,15181,
sample8_contig_117109,12576,3,Y,Y,1,738,117109,
sample8_contig_5829,12420,14,Y,Y,3,52,5829,
sample8_contig_115488,11942,14,Y,Y,3,714,115488,
sample8_contig_17979,11554,3,Y,Y,1,*,17979,
sample8_contig_117119,11350,4,Y,Y,1,740,117119,
sample8_contig_81226,11266,4,Y,Y,1,584,81226,
sample8_contig_19649,11061,8,Y,Y,1,12456,19649,
sample8_contig_23054,11035,11,Y,N,2,*,23054,
sample8_contig_24331,10989,6,Y,Y,3,246,24331,
sample8_contig_18421,10943,24,Y,Y,4,10722,18421,
sample8_contig_4457,10697,5,Y,Y,1,42,4457,
sample8_contig_117675,10436,11,Y,N,1,*,117675,
sample8_contig_119896,10425,53,Y,N,8,*,119896,
sample8_contig_119587,10304,5,Y,Y,1,*,119587,
sample8_contig_18427,10275,10,Y,Y,1,176,18427,
sample8_contig_32121,10272,7,Y,N,1,*,32121,
sample8_contig_107838,10236,3,Y,Y,1,10720,107838,
sample8_contig_116206,10148,28,Y,N,5,*,116206,
sample8_contig_119945,10032,13,Y,N,2,*,119945,
sample8_contig_119062,10000,10,Y,Y,2,762,119062,
sample8_contig_65852,9775,3,Y,Y,1,532,65852,
sample8_contig_120211,9768,7,Y,N,1,*,120211,
sample8_contig_39110,9756,5,Y,Y,1,8080,39110,
sample8_contig_104432,9669,3,Y,Y,1,9460,104432,
sample8_contig_18497,9500,11,Y,Y,2,184,18497,
sample8_contig_43221,9482,3,Y,Y,1,396,43221,
sample8_contig_17863,9461,21,Y,Y,3,8844,17863,
sample8_contig_25079,9406,12,Y,Y,1,*,25079,
sample8_contig_57954,9403,7,Y,Y,1,8264,57954,
sample8_contig_76791,9146,3,Y,Y,1,7672,76791,
sample8_contig_51478,9032,4,Y,Y,1,466,51478,
sample8_contig_2029,8878,6,Y,Y,1,20,2029,
sample8_contig_46623,8799,13,Y,Y,2,13936,46623,
sample8_contig_72625,8774,4,Y,N,1,*,72625,
sample8_contig_31138,8694,3,Y,Y,1,10542,31138,
sample8_contig_22988,8629,12,Y,Y,2,9154,22988,
sample8_contig_57376,8450,4,Y,Y,1,*,57376,
sample8_contig_119242,8415,6,Y,N,1,*,119242,
sample8_contig_73696,8409,3,Y,Y,1,8052,73696,
sample8_contig_10349,8182,9,Y,Y,2,*,10349,
sample8_contig_21288,8137,3,Y,N,1,*,21288,
sample8_contig_16481,8125,3,Y,Y,1,10780,16481,
sample8_contig_87819,7963,17,Y,Y,3,10086,87819,
sample8_contig_84695,7884,15,Y,Y,2,11168,84695,
sample8_contig_118108,7873,8,Y,N,1,*,118108,
sample8_contig_14224,7856,3,Y,Y,1,124,14224,
sample8_contig_86923,7800,6,Y,N,1,*,86923,
sample8_contig_93260,7745,104,Y,N,20,*,93260,
sample8_contig_18507,7720,16,Y,Y,3,8846,18507,
sample8_contig_78094,7633,4,Y,Y,1,10580,78094,
sample8_contig_64372,7585,16,Y,Y,5,*,64372,
sample8_contig_50456,7502,6,Y,N,1,*,50456,
sample8_contig_6496,7439,3,Y,Y,1,58,6496,
sample8_contig_47239,7343,8,Y,N,1,*,47239,
sample8_contig_94625,7326,4,Y,Y,1,11062,94625,
sample8_contig_95720,7275,191,Y,N,37,*,95720,
sample8_contig_31668,7218,4,Y,Y,2,306,31668,
sample8_contig_56624,7103,8,Y,Y,2,7758,56624,
sample8_contig_44401,7033,6,Y,Y,1,8626,44401,
sample8_contig_97486,6972,3,Y,Y,1,11188,97486,
sample8_contig_83523,6655,3,Y,Y,1,7942,83523,
sample8_contig_91512,6632,3,Y,Y,1,11076,91512,
sample8_contig_78877,6584,5,Y,Y,1,8734,78877,
sample8_contig_38720,6569,3,Y,Y,1,11024,38720,
sample8_contig_19235,6471,3,Y,Y,1,198,19235,
sample8_contig_112510,6374,5,Y,Y,1,7734,112510,
sample8_contig_16384,6004,3,Y,Y,1,9144,16384,
sample8_contig_119516,5581,11,Y,N,2,*,119516,
sample8_contig_100460,5075,11,Y,N,2,*,100460,
sample8_contig_112616,4842,3,Y,Y,1,9290,112616,
sample8_contig_118161,4732,8,Y,Y,1,*,118161,
sample8_contig_16467,4647,6,Y,Y,1,8738,16467,
sample8_contig_107981,4618,16,Y,Y,2,*,107981,
sample8_contig_115479,4498,5,Y,Y,2,8156,115479,
sample8_contig_18513,4463,3,Y,Y,1,8102,18513,
sample8_contig_22467,4282,9,Y,Y,3,230,22467,
sample8_contig_115184,4237,3,Y,Y,1,9380,115184,
sample8_contig_10060,3865,6,Y,Y,1,8336,10060,
sample8_contig_115381,3840,16,Y,Y,2,*,115381,
sample8_contig_60703,3696,5,Y,Y,1,*,60703,
sample8_contig_118042,3595,3,Y,Y,1,8484,118042,
sample8_contig_51455,3406,4,Y,Y,1,11094,51455,
sample8_contig_12134,2780,3,Y,Y,1,8504,12134,
sample8_contig_99009,2705,18,Y,Y,3,*,99009,
sample8_contig_77683,2639,14,Y,Y,2,*,77683,
sample8_contig_59065,2265,3,Y,Y,1,10348,59065,
sample8_contig_36387,2217,11,Y,Y,2,9444,36387,
sample8_contig_21894,2088,3,Y,Y,1,8764,21894,
sample8_contig_120156,2037,25,Y,Y,4,*,120156,
sample8_contig_18410,2034,43,Y,Y,8,10772,18410,
sample8_contig_4124,1902,10,Y,Y,1,10762,4124,
sample8_contig_72013,1406,4,Y,Y,1,10522,72013,
sample8_contig_15552,1341,5,Y,Y,1,8578,15552,
sample8_contig_4563,1119,14,Y,Y,2,10814,4563,
sample8_contig_5584,837,24,Y,Y,4,50,5584,
sample8_contig_27009,795,4,Y,Y,1,9368,27009,
sample8_contig_1652,793,4,Y,Y,1,*,1652,
sample8_contig_33115,751,5,Y,Y,1,8278,33115,
sample8_contig_14916,722,6,Y,Y,1,8674,14916,
sample8_contig_10444,694,10,Y,Y,1,8368,10444,
sample8_contig_9471,672,6,Y,Y,1,10808,9471,
sample8_contig_5337,657,11,Y,Y,2,10776,5337,
sample8_contig_39546,653,3,Y,Y,1,372,39546,
sample8_contig_3992,644,6,Y,Y,1,8360,3992,
sample8_contig_17032,637,6,Y,Y,1,160,17032,
sample8_contig_8539,563,4,Y,Y,1,*,8539,
sample8_contig_17556,525,19,Y,Y,3,10884,17556,
sample8_contig_18438,506,17,Y,Y,3,180,18438,
sample8_contig_7509,466,6,Y,Y,1,*,7509,
sample8_contig_47310,294,6,Y,Y,1,*,47310,
sample9_contig_86715,272224,11,Y,N,1,*,86715,
sample9_contig_19423,88506,8,Y,N,1,*,19423,
sample9_contig_44783,73789,19,Y,N,3,*,44783,
sample9_contig_88126,72585,33,Y,N,5,*,88126,
sample9_contig_87456,72481,14,Y,N,2,*,87456,
sample9_contig_89741,71569,17,Y,N,2,*,89741,
sample9_contig_7829,70650,28,Y,N,5,*,7829,
sample9_contig_86998,68588,16,Y,N,3,*,86998,
sample9_contig_89621,67998,4,Y,N,1,*,89621,
sample9_contig_86023,66717,6,Y,N,1,*,86023,
sample9_contig_84836,66063,99,Y,N,18,*,84836,
sample9_contig_88454,66041,34,Y,N,6,*,88454,
sample9_contig_86827,64393,9,Y,N,1,*,86827,
sample9_contig_17925,57934,10,Y,N,1,*,17925,
sample9_contig_85113,57572,7,Y,N,1,*,85113,
sample9_contig_89226,54978,40,Y,N,8,*,89226,
sample9_contig_89579,51450,5,Y,N,1,*,89579,
sample9_contig_88976,49398,33,Y,N,6,*,88976,
sample9_contig_89709,48560,12,Y,N,1,*,89709,
sample9_contig_89695,46517,8,Y,N,1,*,89695,
sample9_contig_89330,46261,8,Y,N,1,*,89330,
sample9_contig_85924,46185,4,Y,N,1,*,85924,
sample9_contig_4632,46148,107,Y,N,21,*,4632,
sample9_contig_36267,46075,162,Y,N,32,*,36267,
sample9_contig_86960,45932,15,Y,N,2,*,86960,
sample9_contig_63619,45864,25,Y,N,5,*,63619,
sample9_contig_87580,45821,16,Y,N,3,*,87580,
sample9_contig_8984,44978,18,Y,N,3,*,8984,
sample9_contig_89737,44822,33,Y,N,6,*,89737,
sample9_contig_89438,44705,8,Y,N,1,*,89438,
sample9_contig_89647,43423,15,Y,N,3,*,89647,
sample9_contig_89562,43337,5,Y,N,1,*,89562,
sample9_contig_85790,43229,10,Y,N,2,*,85790,
sample9_contig_23765,42864,5,Y,Y,1,94,23765,
sample9_contig_87971,42108,17,Y,N,2,*,87971,
sample9_contig_86181,41569,4,Y,Y,1,*,86181,
sample9_contig_85590,40319,4,Y,N,1,*,85590,
sample9_contig_88114,39382,19,Y,N,3,*,88114,
sample9_contig_85559,39251,12,Y,N,2,*,85559,
sample9_contig_89450,39040,6,Y,N,1,*,89450,
sample9_contig_85376,38730,12,Y,N,2,*,85376,
sample9_contig_89112,38494,5,Y,N,1,*,89112,
sample9_contig_88116,38294,19,Y,N,2,*,88116,
sample9_contig_14023,38114,9,Y,N,1,*,14023,
sample9_contig_88031,37669,11,Y,N,1,*,88031,
sample9_contig_9424,37604,15,Y,N,2,*,9424,
sample9_contig_88461,35342,21,Y,N,4,*,88461,
sample9_contig_86129,33018,5,Y,N,1,*,86129,
sample9_contig_80298,32686,9,Y,N,1,*,80298,
sample9_contig_12877,31369,9,Y,Y,1,60,12877,
sample9_contig_18048,31269,4,Y,Y,1,78,18048,
sample9_contig_87340,31062,34,Y,N,6,*,87340,
sample9_contig_768,29392,4,Y,Y,1,2,768,
sample9_contig_89036,28168,3,Y,Y,1,*,89036,
sample9_contig_78273,27209,3,Y,Y,1,208,78273,
sample9_contig_89444,26493,7,Y,N,1,*,89444,
sample9_contig_21439,26310,16,Y,Y,3,88,21439,
sample9_contig_28743,25007,9,Y,Y,1,110,28743,
sample9_contig_88202,24573,6,Y,Y,2,*,88202,
sample9_contig_89326,24551,3,Y,Y,1,*,89326,
sample9_contig_6835,23817,8,Y,Y,1,26,6835,
sample9_contig_66005,23448,7,Y,Y,1,184,66005,
sample9_contig_87897,22340,26,Y,N,5,*,87897,
sample9_contig_88859,22147,15,Y,N,2,*,88859,
sample9_contig_11545,22119,7,Y,Y,1,48,11545,
sample9_contig_86840,21929,5,Y,Y,1,222,86840,
sample9_contig_88766,21871,3,Y,Y,1,*,88766,
sample9_contig_84834,19908,6,Y,N,1,*,84834,
sample9_contig_86792,19716,3,Y,Y,1,220,86792,
sample9_contig_88755,18962,18,Y,N,3,*,88755,
sample9_contig_74972,16024,10,Y,Y,1,200,74972,
sample9_contig_89697,15946,3,Y,N,1,*,89697,
sample9_contig_88873,15894,6,Y,N,1,*,88873,
sample9_contig_64623,15142,4,Y,Y,1,174,64623,
sample9_contig_54591,14801,3,Y,Y,1,160,54591,
sample9_contig_88851,14340,5,Y,N,1,*,88851,
sample9_contig_31999,14210,11,Y,Y,2,126,31999,
sample9_contig_14575,14191,3,Y,Y,1,72,14575,
sample9_contig_61076,14164,17,Y,N,3,*,61076,
sample9_contig_67388,13306,4,Y,Y,1,186,67388,
sample9_contig_89168,12485,11,Y,N,1,*,89168,
sample9_contig_87262,12193,7,Y,Y,1,228,87262,
sample9_contig_12109,11739,4,Y,Y,1,3778,12109,
sample9_contig_50250,11052,5,Y,Y,1,152,50250,
sample9_contig_37865,10259,4,Y,Y,1,3460,37865,
sample9_contig_49148,10199,3,Y,Y,1,148,49148,
sample9_contig_1854,10019,4,Y,Y,1,8,1854,
sample9_contig_64903,9909,5,Y,Y,1,3574,64903,
sample9_contig_64188,9718,9,Y,Y,3,172,64188,
sample9_contig_50176,9590,11,Y,Y,1,150,50176,
sample9_contig_77981,9113,9,Y,N,1,*,77981,
sample9_contig_40398,8738,4,Y,Y,1,4230,40398,
sample9_contig_64784,8663,3,Y,Y,1,3814,64784,
sample9_contig_36276,8660,24,Y,Y,3,4372,36276,
sample9_contig_45011,7638,3,Y,Y,1,142,45011,
sample9_contig_85973,7434,3,Y,Y,1,216,85973,
sample9_contig_84962,6790,48,Y,N,9,*,84962,
sample9_contig_63549,6720,20,Y,N,4,*,63549,
sample9_contig_80342,6713,19,Y,N,3,*,80342,
sample9_contig_10619,6710,18,Y,Y,4,44,10619,
sample9_contig_15393,6553,9,Y,N,2,*,15393,
sample9_contig_89057,6236,19,Y,Y,6,*,89057,
sample9_contig_21988,6086,11,Y,N,1,*,21988,
sample9_contig_87663,5496,5,Y,Y,1,4220,87663,
sample9_contig_30094,5451,17,Y,N,2,*,30094,
sample9_contig_62769,4675,9,Y,Y,3,*,62769,
sample9_contig_5250,4503,8,Y,Y,1,*,5250,
sample9_contig_21725,4288,32,Y,Y,5,*,21725,
sample9_contig_82229,4213,12,Y,Y,2,*,82229,
sample9_contig_86885,4026,3,Y,Y,1,4150,86885,
sample9_contig_45630,3883,9,Y,Y,3,144,45630,
sample9_contig_20759,3266,7,Y,Y,1,3824,20759,
sample9_contig_85658,2502,3,Y,Y,1,4472,85658,
sample9_contig_87646,2461,14,Y,Y,3,3510,87646,
sample9_contig_12351,2374,3,Y,Y,1,3786,12351,
sample9_contig_45576,1617,3,Y,Y,1,*,45576,
sample9_contig_14013,1340,4,Y,Y,1,3534,14013,
sample9_contig_10584,581,4,Y,Y,1,3736,10584,
sample9_contig_31406,395,4,Y,Y,1,3900,31406,
snj01_contig_4770,237644,25,Y,N,5,*,4770,
snj01_contig_55069,156482,9,Y,N,2,*,55069,
snj01_contig_73757,129332,5,Y,N,1,*,73757,
snj01_contig_81,79846,18,Y,N,4,*,81,
snj01_contig_73405,68611,8,Y,N,2,*,73405,
snj01_contig_73714,67946,12,Y,N,2,*,73714,
snj01_contig_49542,62006,6,Y,N,1,*,49542,
snj01_contig_70991,60260,20,Y,N,5,*,70991,
snj01_contig_61750,59333,11,Y,N,2,*,61750,
snj01_contig_73231,59010,4,Y,N,1,*,73231,
snj01_contig_33919,54349,10,Y,N,2,*,33919,
snj01_contig_73648,53143,3,Y,N,1,*,73648,
snj01_contig_73432,48943,8,Y,N,2,*,73432,
snj01_contig_73387,47793,7,Y,N,1,*,73387,
snj01_contig_73471,47413,6,Y,N,1,*,73471,
snj01_contig_71892,46406,15,Y,N,3,*,71892,
snj01_contig_73680,46273,3,Y,Y,1,*,73680,
snj01_contig_73761,46199,5,Y,N,1,*,73761,
snj01_contig_73181,44428,12,Y,N,3,*,73181,
