Record	GBK	Record_Type	Record_Number	CC	Family
snj04_SemiBin_4.fa.gz_k141_276044.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_276044.region001	region	1	12249	FAM_01530
sample7_SemiBin_87.fa.gz_k141_1607101.region001.gbk_region_1	sample7_SemiBin_87.fa.gz_k141_1607101.region001	region	1	12253	FAM_01531
cpsnj19_SemiBin_3.fa.gz_k141_2482092.region001.gbk_region_1	cpsnj19_SemiBin_3.fa.gz_k141_2482092.region001	region	1	12269	FAM_01532
sample7_SemiBin_80.fa.gz_k141_5468527.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_5468527.region001	region	1	12281	FAM_01533
sample19_SemiBin_17.fa.gz_k141_4683461.region001.gbk_region_1	sample19_SemiBin_17.fa.gz_k141_4683461.region001	region	1	12289	FAM_01534
snj01_SemiBin_55.fa.gz_k141_1745923.region001.gbk_region_1	snj01_SemiBin_55.fa.gz_k141_1745923.region001	region	1	12301	FAM_01535
snj08_SemiBin_25.fa.gz_k141_1840581.region001.gbk_region_1	snj08_SemiBin_25.fa.gz_k141_1840581.region001	region	1	12309	FAM_01536
cpsnj19_SemiBin_15.fa.gz_k141_1101870.region001.gbk_region_1	cpsnj19_SemiBin_15.fa.gz_k141_1101870.region001	region	1	12329	FAM_01537
cpsnj14_SemiBin_142.fa.gz_k141_3440130.region001.gbk_region_1	cpsnj14_SemiBin_142.fa.gz_k141_3440130.region001	region	1	12337	FAM_01538
snj11_SemiBin_40.fa.gz_k141_2452320.region001.gbk_region_1	snj11_SemiBin_40.fa.gz_k141_2452320.region001	region	1	12361	FAM_01539
sample6_SemiBin_18.fa.gz_k141_1629738.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_1629738.region001	region	1	12365	FAM_01540
sample23_SemiBin_6.fa.gz_k141_1223680.region001.gbk_region_1	sample23_SemiBin_6.fa.gz_k141_1223680.region001	region	1	12369	FAM_01541
cpsnj09_SemiBin_88.fa.gz_k141_1336073.region001.gbk_region_1	cpsnj09_SemiBin_88.fa.gz_k141_1336073.region001	region	1	12373	FAM_01542
sample2_SemiBin_31.fa.gz_k141_68735.region001.gbk_region_1	sample2_SemiBin_31.fa.gz_k141_68735.region001	region	1	12377	FAM_01543
snj04_SemiBin_35.fa.gz_k141_2315689.region001.gbk_region_1	snj04_SemiBin_35.fa.gz_k141_2315689.region001	region	1	12385	FAM_01544
cpsnj01_SemiBin_4.fa.gz_k141_3036160.region001.gbk_region_1	cpsnj01_SemiBin_4.fa.gz_k141_3036160.region001	region	1	12389	FAM_01545
snj11_SemiBin_119.fa.gz_k141_268772.region001.gbk_region_1	snj11_SemiBin_119.fa.gz_k141_268772.region001	region	1	12393	FAM_01546
snj08_SemiBin_11.fa.gz_k141_521737.region001.gbk_region_1	snj08_SemiBin_11.fa.gz_k141_521737.region001	region	1	12397	FAM_01547
sample10_SemiBin_115.fa.gz_k141_5741320.region001.gbk_region_1	sample10_SemiBin_115.fa.gz_k141_5741320.region001	region	1	12401	FAM_01548
sample13_SemiBin_59.fa.gz_k141_348150.region001.gbk_region_1	sample13_SemiBin_59.fa.gz_k141_348150.region001	region	1	12405	FAM_01549
cpsnj13_SemiBin_15.fa.gz_k141_1475137.region001.gbk_region_1	cpsnj13_SemiBin_15.fa.gz_k141_1475137.region001	region	1	12413	FAM_01550
sample29_SemiBin_97.fa.gz_k141_3734061.region001.gbk_region_1	sample29_SemiBin_97.fa.gz_k141_3734061.region001	region	1	12469	FAM_01551
snj02_SemiBin_39.fa.gz_k141_309198.region001.gbk_region_1	snj02_SemiBin_39.fa.gz_k141_309198.region001	region	1	12494	FAM_01552
cpsnj10_SemiBin_253.fa.gz_k141_1555523.region001.gbk_region_1	cpsnj10_SemiBin_253.fa.gz_k141_1555523.region001	region	1	12506	FAM_01553
cpsnj20_SemiBin_16.fa.gz_k141_1351800.region001.gbk_region_1	cpsnj20_SemiBin_16.fa.gz_k141_1351800.region001	region	1	12510	FAM_01554
snj01_SemiBin_44.fa.gz_k141_1998441.region001.gbk_region_1	snj01_SemiBin_44.fa.gz_k141_1998441.region001	region	1	12518	FAM_01555
sample1_SemiBin_62.fa.gz_k141_3210626.region001.gbk_region_1	sample1_SemiBin_62.fa.gz_k141_3210626.region001	region	1	12530	FAM_01556
sample7_SemiBin_108.fa.gz_k141_1284310.region001.gbk_region_1	sample7_SemiBin_108.fa.gz_k141_1284310.region001	region	1	12534	FAM_01557
snj14_SemiBin_52.fa.gz_k141_40111.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_40111.region001	region	1	12542	FAM_01558
snj02_SemiBin_75.fa.gz_k141_629427.region001.gbk_region_1	snj02_SemiBin_75.fa.gz_k141_629427.region001	region	1	12554	FAM_01559
sample26_SemiBin_50.fa.gz_k141_5738535.region001.gbk_region_1	sample26_SemiBin_50.fa.gz_k141_5738535.region001	region	1	12558	FAM_01560
sample6_SemiBin_18.fa.gz_k141_3437175.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_3437175.region001	region	1	12566	FAM_01561
snj19_SemiBin_25.fa.gz_k141_1098315.region001.gbk_region_1	snj19_SemiBin_25.fa.gz_k141_1098315.region001	region	1	12570	FAM_01562
cpsnj01_SemiBin_4.fa.gz_k141_2816986.region001.gbk_region_1	cpsnj01_SemiBin_4.fa.gz_k141_2816986.region001	region	1	12610	FAM_01563
snj13_SemiBin_22.fa.gz_k141_1089253.region001.gbk_region_1	snj13_SemiBin_22.fa.gz_k141_1089253.region001	region	1	12634	FAM_01564
snj04_SemiBin_4.fa.gz_k141_1474532.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_1474532.region001	region	1	12638	FAM_01565
sample11_SemiBin_14.fa.gz_k141_3451142.region001.gbk_region_1	sample11_SemiBin_14.fa.gz_k141_3451142.region001	region	1	12658	FAM_01566
sample17_SemiBin_67.fa.gz_k141_2361955.region001.gbk_region_1	sample17_SemiBin_67.fa.gz_k141_2361955.region001	region	1	12666	FAM_01567
sample9_SemiBin_42.fa.gz_k141_2291071.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_2291071.region001	region	1	12674	FAM_01568
cpsnj20_SemiBin_31.fa.gz_k141_953911.region001.gbk_region_1	cpsnj20_SemiBin_31.fa.gz_k141_953911.region001	region	1	12678	FAM_01569
cpsnj03_SemiBin_131.fa.gz_k141_1438927.region001.gbk_region_1	cpsnj03_SemiBin_131.fa.gz_k141_1438927.region001	region	1	12710	FAM_01570
snj03_SemiBin_36.fa.gz_k141_152117.region001.gbk_region_1	snj03_SemiBin_36.fa.gz_k141_152117.region001	region	1	12759	FAM_01571
snj08_SemiBin_80.fa.gz_k141_2060121.region001.gbk_region_1	snj08_SemiBin_80.fa.gz_k141_2060121.region001	region	1	12767	FAM_01572
cpsnj10_SemiBin_253.fa.gz_k141_2847868.region001.gbk_region_1	cpsnj10_SemiBin_253.fa.gz_k141_2847868.region001	region	1	12771	FAM_01573
sample10_SemiBin_53.fa.gz_k141_3099317.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_3099317.region001	region	1	12799	FAM_01574
sample15_SemiBin_10.fa.gz_k141_5186123.region001.gbk_region_1	sample15_SemiBin_10.fa.gz_k141_5186123.region001	region	1	12811	FAM_01575
sample28_SemiBin_31.fa.gz_k141_3458289.region001.gbk_region_1	sample28_SemiBin_31.fa.gz_k141_3458289.region001	region	1	12825	FAM_01576
cpsnj11_SemiBin_67.fa.gz_k141_520142.region001.gbk_region_1	cpsnj11_SemiBin_67.fa.gz_k141_520142.region001	region	1	12829	FAM_01577
snj04_SemiBin_4.fa.gz_k141_2313700.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2313700.region001	region	1	12861	FAM_01578
snj03_SemiBin_2.fa.gz_k141_2745606.region001.gbk_region_1	snj03_SemiBin_2.fa.gz_k141_2745606.region001	region	1	12865	FAM_01579
cpsnj01_SemiBin_80.fa.gz_k141_3158874.region001.gbk_region_1	cpsnj01_SemiBin_80.fa.gz_k141_3158874.region001	region	1	12877	FAM_01580
sample3_SemiBin_18.fa.gz_k141_717951.region001.gbk_region_1	sample3_SemiBin_18.fa.gz_k141_717951.region001	region	1	12881	FAM_01581
cpsnj10_SemiBin_253.fa.gz_k141_3011793.region001.gbk_region_1	cpsnj10_SemiBin_253.fa.gz_k141_3011793.region001	region	1	12895	FAM_01582
sample10_SemiBin_76.fa.gz_k141_811386.region001.gbk_region_1	sample10_SemiBin_76.fa.gz_k141_811386.region001	region	1	12903	FAM_01583
cpsnj11_SemiBin_113.fa.gz_k141_797556.region001.gbk_region_1	cpsnj11_SemiBin_113.fa.gz_k141_797556.region001	region	1	12907	FAM_01584
cpsnj13_SemiBin_18.fa.gz_k141_1549414.region001.gbk_region_1	cpsnj13_SemiBin_18.fa.gz_k141_1549414.region001	region	1	12915	FAM_01585
cpsnj16_SemiBin_62.fa.gz_k141_1742275.region001.gbk_region_1	cpsnj16_SemiBin_62.fa.gz_k141_1742275.region001	region	1	12919	FAM_01586
sample13_SemiBin_7.fa.gz_k141_1319315.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_1319315.region001	region	1	12927	FAM_01587
cpsnj10_SemiBin_141.fa.gz_k141_320412.region001.gbk_region_1	cpsnj10_SemiBin_141.fa.gz_k141_320412.region001	region	1	12937	FAM_01588
snj04_SemiBin_4.fa.gz_k141_2541551.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2541551.region001	region	1	12941	FAM_01589
snj09_SemiBin_23.fa.gz_k141_822404.region001.gbk_region_1	snj09_SemiBin_23.fa.gz_k141_822404.region001	region	1	12945	FAM_01590
cpsnj19_SemiBin_3.fa.gz_k141_2528160.region001.gbk_region_1	cpsnj19_SemiBin_3.fa.gz_k141_2528160.region001	region	1	12953	FAM_01591
sample18_SemiBin_145.fa.gz_k141_931783.region001.gbk_region_1	sample18_SemiBin_145.fa.gz_k141_931783.region001	region	1	12961	FAM_01592
sample7_SemiBin_80.fa.gz_k141_2232374.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2232374.region001	region	1	12969	FAM_01593
sample19_SemiBin_58.fa.gz_k141_4085583.region001.gbk_region_1	sample19_SemiBin_58.fa.gz_k141_4085583.region001	region	1	12981	FAM_01594
sample10_SemiBin_3.fa.gz_k141_4765670.region001.gbk_region_1	sample10_SemiBin_3.fa.gz_k141_4765670.region001	region	1	12994	FAM_01595
sample29_SemiBin_65.fa.gz_k141_5665556.region001.gbk_region_1	sample29_SemiBin_65.fa.gz_k141_5665556.region001	region	1	13026	FAM_01596
sample29_SemiBin_59.fa.gz_k141_3517618.region001.gbk_region_1	sample29_SemiBin_59.fa.gz_k141_3517618.region001	region	1	13046	FAM_01597
sample17_SemiBin_52.fa.gz_k141_1653724.region001.gbk_region_1	sample17_SemiBin_52.fa.gz_k141_1653724.region001	region	1	13079	FAM_01598
sample13_SemiBin_7.fa.gz_k141_3071335.region001.gbk_region_1	sample13_SemiBin_7.fa.gz_k141_3071335.region001	region	1	13095	FAM_01599
snj02_SemiBin_43.fa.gz_k141_1946613.region001.gbk_region_1	snj02_SemiBin_43.fa.gz_k141_1946613.region001	region	1	13123	FAM_01600
snj04_SemiBin_4.fa.gz_k141_2152603.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2152603.region001	region	1	13127	FAM_01601
sample10_SemiBin_53.fa.gz_k141_2233642.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_2233642.region001	region	1	13135	FAM_01602
snj20_SemiBin_2.fa.gz_k141_2922286.region001.gbk_region_1	snj20_SemiBin_2.fa.gz_k141_2922286.region001	region	1	13139	FAM_01603
snj10_SemiBin_17.fa.gz_k141_19341.region001.gbk_region_1	snj10_SemiBin_17.fa.gz_k141_19341.region001	region	1	13143	FAM_01604
sample23_SemiBin_33.fa.gz_k141_1102678.region001.gbk_region_1	sample23_SemiBin_33.fa.gz_k141_1102678.region001	region	1	13155	FAM_01605
sample29_SemiBin_14.fa.gz_k141_4037948.region001.gbk_region_1	sample29_SemiBin_14.fa.gz_k141_4037948.region001	region	1	13163	FAM_01606
snj03_SemiBin_15.fa.gz_k141_2676989.region001.gbk_region_1	snj03_SemiBin_15.fa.gz_k141_2676989.region001	region	1	13189	FAM_01607
sample17_SemiBin_44.fa.gz_k141_3013805.region001.gbk_region_1	sample17_SemiBin_44.fa.gz_k141_3013805.region001	region	1	13193	FAM_01608
cpsnj14_SemiBin_27.fa.gz_k141_761429.region001.gbk_region_1	cpsnj14_SemiBin_27.fa.gz_k141_761429.region001	region	1	13210	FAM_01609
sample29_SemiBin_65.fa.gz_k141_1888767.region001.gbk_region_1	sample29_SemiBin_65.fa.gz_k141_1888767.region001	region	1	13214	FAM_01610
snj02_SemiBin_39.fa.gz_k141_504626.region001.gbk_region_1	snj02_SemiBin_39.fa.gz_k141_504626.region001	region	1	13218	FAM_01611
sample7_SemiBin_106.fa.gz_k141_3615705.region001.gbk_region_1	sample7_SemiBin_106.fa.gz_k141_3615705.region001	region	1	13222	FAM_01612
sample16_SemiBin_165.fa.gz_k141_4096406.region001.gbk_region_1	sample16_SemiBin_165.fa.gz_k141_4096406.region001	region	1	13226	FAM_01613
sample10_SemiBin_27.fa.gz_k141_3916018.region001.gbk_region_1	sample10_SemiBin_27.fa.gz_k141_3916018.region001	region	1	13246	FAM_01614
sample13_SemiBin_95.fa.gz_k141_3420020.region001.gbk_region_1	sample13_SemiBin_95.fa.gz_k141_3420020.region001	region	1	13258	FAM_01615
cpsnj14_SemiBin_111.fa.gz_k141_906708.region001.gbk_region_1	cpsnj14_SemiBin_111.fa.gz_k141_906708.region001	region	1	13286	FAM_01616
snj02_SemiBin_43.fa.gz_k141_902037.region002.gbk_region_2	snj02_SemiBin_43.fa.gz_k141_902037.region002	region	2	13294	FAM_01617
cpsnj11_SemiBin_113.fa.gz_k141_1189656.region001.gbk_region_1	cpsnj11_SemiBin_113.fa.gz_k141_1189656.region001	region	1	13306	FAM_01618
cpsnj02_SemiBin_13.fa.gz_k141_1892354.region002.gbk_region_2	cpsnj02_SemiBin_13.fa.gz_k141_1892354.region002	region	2	13322	FAM_01619
snj16_SemiBin_58.fa.gz_k141_1350572.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_1350572.region001	region	1	13338	FAM_01620
sample6_SemiBin_95.fa.gz_k141_2453236.region001.gbk_region_1	sample6_SemiBin_95.fa.gz_k141_2453236.region001	region	1	13352	FAM_01621
sample29_SemiBin_30.fa.gz_k141_5330479.region001.gbk_region_1	sample29_SemiBin_30.fa.gz_k141_5330479.region001	region	1	13395	FAM_01622
snj20_SemiBin_2.fa.gz_k141_289234.region001.gbk_region_1	snj20_SemiBin_2.fa.gz_k141_289234.region001	region	1	13399	FAM_01623
sample6_SemiBin_18.fa.gz_k141_7019441.region001.gbk_region_1	sample6_SemiBin_18.fa.gz_k141_7019441.region001	region	1	13411	FAM_01624
cpsnj11_SemiBin_46.fa.gz_k141_2750960.region001.gbk_region_1	cpsnj11_SemiBin_46.fa.gz_k141_2750960.region001	region	1	13415	FAM_01625
snj04_SemiBin_4.fa.gz_k141_2425689.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2425689.region001	region	1	13427	FAM_01626
cpsnj10_SemiBin_141.fa.gz_k141_547197.region001.gbk_region_1	cpsnj10_SemiBin_141.fa.gz_k141_547197.region001	region	1	13443	FAM_01627
cpsnj11_SemiBin_7.fa.gz_k141_41582.region001.gbk_region_1	cpsnj11_SemiBin_7.fa.gz_k141_41582.region001	region	1	13447	FAM_01628
cpsnj11_SemiBin_8.fa.gz_k141_2271154.region001.gbk_region_1	cpsnj11_SemiBin_8.fa.gz_k141_2271154.region001	region	1	13467	FAM_01629
snj02_SemiBin_43.fa.gz_k141_1707124.region001.gbk_region_1	snj02_SemiBin_43.fa.gz_k141_1707124.region001	region	1	13471	FAM_01630
sample13_SemiBin_9.fa.gz_k141_2962639.region001.gbk_region_1	sample13_SemiBin_9.fa.gz_k141_2962639.region001	region	1	13475	FAM_01631
cpsnj10_SemiBin_112.fa.gz_k141_413651.region001.gbk_region_1	cpsnj10_SemiBin_112.fa.gz_k141_413651.region001	region	1	13495	FAM_01632
sample18_SemiBin_34.fa.gz_k141_4850259.region001.gbk_region_1	sample18_SemiBin_34.fa.gz_k141_4850259.region001	region	1	13499	FAM_01633
sample6_SemiBin_93.fa.gz_k141_930263.region001.gbk_region_1	sample6_SemiBin_93.fa.gz_k141_930263.region001	region	1	13503	FAM_01634
cpsnj11_SemiBin_33.fa.gz_k141_263964.region001.gbk_region_1	cpsnj11_SemiBin_33.fa.gz_k141_263964.region001	region	1	13507	FAM_01635
sample15_SemiBin_149.fa.gz_k141_4887415.region001.gbk_region_1	sample15_SemiBin_149.fa.gz_k141_4887415.region001	region	1	13532	FAM_01636
snj14_SemiBin_42.fa.gz_k141_1525518.region001.gbk_region_1	snj14_SemiBin_42.fa.gz_k141_1525518.region001	region	1	13536	FAM_01637
snj14_SemiBin_49.fa.gz_k141_524376.region001.gbk_region_1	snj14_SemiBin_49.fa.gz_k141_524376.region001	region	1	13544	FAM_01638
sample19_SemiBin_58.fa.gz_k141_3491385.region001.gbk_region_1	sample19_SemiBin_58.fa.gz_k141_3491385.region001	region	1	13597	FAM_01639
sample29_SemiBin_52.fa.gz_k141_3566130.region001.gbk_region_1	sample29_SemiBin_52.fa.gz_k141_3566130.region001	region	1	13682	FAM_01640
snj01_SemiBin_44.fa.gz_k141_406571.region001.gbk_region_1	snj01_SemiBin_44.fa.gz_k141_406571.region001	region	1	13698	FAM_01641
sample19_SemiBin_95.fa.gz_k141_2085425.region001.gbk_region_1	sample19_SemiBin_95.fa.gz_k141_2085425.region001	region	1	13702	FAM_01642
sample6_SemiBin_2.fa.gz_k141_4806135.region001.gbk_region_1	sample6_SemiBin_2.fa.gz_k141_4806135.region001	region	1	13722	FAM_01643
snj03_SemiBin_67.fa.gz_k141_2215154.region001.gbk_region_1	snj03_SemiBin_67.fa.gz_k141_2215154.region001	region	1	13735	FAM_01644
sample6_SemiBin_95.fa.gz_k141_4501734.region001.gbk_region_1	sample6_SemiBin_95.fa.gz_k141_4501734.region001	region	1	13747	FAM_01645
snj04_SemiBin_4.fa.gz_k141_1245631.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_1245631.region001	region	1	13751	FAM_01646
sample10_SemiBin_53.fa.gz_k141_1718217.region001.gbk_region_1	sample10_SemiBin_53.fa.gz_k141_1718217.region001	region	1	13768	FAM_01647
cpsnj11_SemiBin_80.fa.gz_k141_2172508.region001.gbk_region_1	cpsnj11_SemiBin_80.fa.gz_k141_2172508.region001	region	1	13788	FAM_01648
sample18_SemiBin_65.fa.gz_k141_5636421.region001.gbk_region_1	sample18_SemiBin_65.fa.gz_k141_5636421.region001	region	1	13792	FAM_01649
sample10_SemiBin_113.fa.gz_k141_4910558.region001.gbk_region_1	sample10_SemiBin_113.fa.gz_k141_4910558.region001	region	1	13800	FAM_01650
snj08_SemiBin_113.fa.gz_k141_358232.region001.gbk_region_1	snj08_SemiBin_113.fa.gz_k141_358232.region001	region	1	13804	FAM_01651
sample9_SemiBin_20.fa.gz_k141_2458714.region001.gbk_region_1	sample9_SemiBin_20.fa.gz_k141_2458714.region001	region	1	13816	FAM_01652
snj03_SemiBin_80.fa.gz_k141_2000804.region001.gbk_region_1	snj03_SemiBin_80.fa.gz_k141_2000804.region001	region	1	13824	FAM_01653
snj04_SemiBin_4.fa.gz_k141_1629535.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_1629535.region001	region	1	13832	FAM_01654
snj02_SemiBin_17.fa.gz_k141_505184.region001.gbk_region_1	snj02_SemiBin_17.fa.gz_k141_505184.region001	region	1	13860	FAM_01655
cpsnj20_SemiBin_137.fa.gz_k141_969562.region001.gbk_region_1	cpsnj20_SemiBin_137.fa.gz_k141_969562.region001	region	1	13864	FAM_01656
cpsnj10_SemiBin_141.fa.gz_k141_1326754.region001.gbk_region_1	cpsnj10_SemiBin_141.fa.gz_k141_1326754.region001	region	1	13868	FAM_01657
cpsnj10_SemiBin_138.fa.gz_k141_3313959.region001.gbk_region_1	cpsnj10_SemiBin_138.fa.gz_k141_3313959.region001	region	1	13872	FAM_01658
cpsnj20_SemiBin_63.fa.gz_k141_1267835.region001.gbk_region_1	cpsnj20_SemiBin_63.fa.gz_k141_1267835.region001	region	1	13876	FAM_01659
snj13_SemiBin_103.fa.gz_k141_1767014.region001.gbk_region_1	snj13_SemiBin_103.fa.gz_k141_1767014.region001	region	1	13888	FAM_01660
snj19_SemiBin_33.fa.gz_k141_875945.region001.gbk_region_1	snj19_SemiBin_33.fa.gz_k141_875945.region001	region	1	13900	FAM_01661
sample6_SemiBin_13.fa.gz_k141_1341589.region001.gbk_region_1	sample6_SemiBin_13.fa.gz_k141_1341589.region001	region	1	13908	FAM_01662
cpsnj10_SemiBin_138.fa.gz_k141_1428836.region001.gbk_region_1	cpsnj10_SemiBin_138.fa.gz_k141_1428836.region001	region	1	13926	FAM_01663
sample7_SemiBin_80.fa.gz_k141_345548.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_345548.region001	region	1	13948	FAM_01664
sample22_SemiBin_45.fa.gz_k141_3424196.region001.gbk_region_1	sample22_SemiBin_45.fa.gz_k141_3424196.region001	region	1	13989	FAM_01665
sample7_SemiBin_80.fa.gz_k141_2451232.region001.gbk_region_1	sample7_SemiBin_80.fa.gz_k141_2451232.region001	region	1	14013	FAM_01666
sample3_SemiBin_37.fa.gz_k141_425493.region001.gbk_region_1	sample3_SemiBin_37.fa.gz_k141_425493.region001	region	1	14019	FAM_01667
snj04_SemiBin_35.fa.gz_k141_1249791.region001.gbk_region_1	snj04_SemiBin_35.fa.gz_k141_1249791.region001	region	1	14031	FAM_01668
snj04_SemiBin_4.fa.gz_k141_105749.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_105749.region001	region	1	14043	FAM_01669
sample5_SemiBin_89.fa.gz_k141_1273062.region001.gbk_region_1	sample5_SemiBin_89.fa.gz_k141_1273062.region001	region	1	14053	FAM_01670
sample24_SemiBin_36.fa.gz_k141_4666884.region001.gbk_region_1	sample24_SemiBin_36.fa.gz_k141_4666884.region001	region	1	14057	FAM_01671
sample9_SemiBin_42.fa.gz_k141_4153253.region001.gbk_region_1	sample9_SemiBin_42.fa.gz_k141_4153253.region001	region	1	14063	FAM_01672
cpsnj20_SemiBin_24.fa.gz_k141_6627.region001.gbk_region_1	cpsnj20_SemiBin_24.fa.gz_k141_6627.region001	region	1	14071	FAM_01673
snj04_SemiBin_4.fa.gz_k141_2327546.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2327546.region001	region	1	14075	FAM_01674
snj01_SemiBin_55.fa.gz_k141_1111509.region001.gbk_region_1	snj01_SemiBin_55.fa.gz_k141_1111509.region001	region	1	14083	FAM_01675
sample22_SemiBin_27.fa.gz_k141_3485358.region001.gbk_region_1	sample22_SemiBin_27.fa.gz_k141_3485358.region001	region	1	14099	FAM_01676
snj04_SemiBin_4.fa.gz_k141_448979.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_448979.region001	region	1	14103	FAM_01677
cpsnj01_SemiBin_18.fa.gz_k141_2115231.region001.gbk_region_1	cpsnj01_SemiBin_18.fa.gz_k141_2115231.region001	region	1	14107	FAM_01678
snj02_SemiBin_4.fa.gz_k141_2115841.region001.gbk_region_1	snj02_SemiBin_4.fa.gz_k141_2115841.region001	region	1	14151	FAM_01679
cpsnj14_SemiBin_29.fa.gz_k141_1092485.region001.gbk_region_1	cpsnj14_SemiBin_29.fa.gz_k141_1092485.region001	region	1	14159	FAM_01680
sample30_SemiBin_40.fa.gz_k141_2745742.region001.gbk_region_1	sample30_SemiBin_40.fa.gz_k141_2745742.region001	region	1	14195	FAM_01681
cpsnj10_SemiBin_134.fa.gz_k141_791951.region001.gbk_region_1	cpsnj10_SemiBin_134.fa.gz_k141_791951.region001	region	1	14203	FAM_01682
snj14_SemiBin_52.fa.gz_k141_298327.region001.gbk_region_1	snj14_SemiBin_52.fa.gz_k141_298327.region001	region	1	14207	FAM_01683
snj04_SemiBin_4.fa.gz_k141_2762904.region001.gbk_region_1	snj04_SemiBin_4.fa.gz_k141_2762904.region001	region	1	14227	FAM_01684
cpsnj20_SemiBin_61.fa.gz_k141_2328778.region001.gbk_region_1	cpsnj20_SemiBin_61.fa.gz_k141_2328778.region001	region	1	14239	FAM_01685
sample24_SemiBin_99.fa.gz_k141_1115635.region001.gbk_region_1	sample24_SemiBin_99.fa.gz_k141_1115635.region001	region	1	14259	FAM_01686
snj16_SemiBin_58.fa.gz_k141_438861.region001.gbk_region_1	snj16_SemiBin_58.fa.gz_k141_438861.region001	region	1	14263	FAM_01687
cpsnj20_SemiBin_85.fa.gz_k141_1435933.region001.gbk_region_1	cpsnj20_SemiBin_85.fa.gz_k141_1435933.region001	region	1	14267	FAM_01688
cpsnj14_SemiBin_59.fa.gz_k141_2168967.region001.gbk_region_1	cpsnj14_SemiBin_59.fa.gz_k141_2168967.region001	region	1	14271	FAM_01689
cpsnj10_SemiBin_67.fa.gz_k141_2266712.region001.gbk_region_1	cpsnj10_SemiBin_67.fa.gz_k141_2266712.region001	region	1	14281	FAM_01690
cpsnj15_SemiBin_8.fa.gz_k141_172497.region001.gbk_region_1	cpsnj15_SemiBin_8.fa.gz_k141_172497.region001	region	1	14297	FAM_01691
sample8_SemiBin_27.fa.gz_k141_481841.region001.gbk_region_1	sample8_SemiBin_27.fa.gz_k141_481841.region001	region	1	14333	FAM_01692
