Protein id	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
tmp_contig_639_polypolish@@@s21_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b1_b2.fasta_1	bla	subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	240	278	84.17	45.30	234	WP_122630830.1	subclass B1 metallo-beta-lactamase	NF033088.2	subclass B1 metallo-beta-lactamase
tmp_contig_64001_polypolish@@@snj09_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	323	319	99.37	48.30	323	WP_063842272.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_64010_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	298	289	95.16	59.64	275	WP_122630834.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64030_polypolish@@@s26_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	231	293	77.82	65.35	228	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64044_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	147	152	96.05	56.85	146	WP_071846318.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_64047_polypolish@@@snj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	314	319	96.24	55.05	307	WP_063842272.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_64049_polypolish@@@cpsnj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	285	94.04	38.68	287	WP_063864745.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64057_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	303	293	90.44	46.04	265	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64065_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	190	310	55.16	50.55	182	WP_070064531.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_64070_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	294	286	96.15	57.45	275	WP_063864590.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64072_polypolish@@@cpsnj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	232	305	71.48	55.50	218	WP_010926363.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_64075_polypolish@@@snj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	295	302	90.07	56.62	272	WP_071766622.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64075_polypolish_2@@@snj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	219	294	67.01	43.35	203	WP_015684602.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64090_polypolish@@@cpsnj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	305	94.10	33.44	299	WP_063842703.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64105_polypolish@@@s14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	309	302	94.70	32.48	314	WP_088929369.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_64114_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	149	152	96.05	57.53	146	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64117_polypolish@@@s28_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	302	98.01	44.15	299	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64119_polypolish@@@s26_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	286	293	97.61	45.73	293	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64138_polypolish@@@s12_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	280	293	95.22	56.23	281	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6416_polypolish@@@cpsnj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	150	152	96.71	66.67	147	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64175_polypolish@@@s19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	293	293	98.63	64.14	290	WP_063842707.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64188_polypolish@@@s18_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	290	98.62	46.53	288	WP_063857696.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64199_polypolish@@@snj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	302	81.46	40.94	254	WP_071766622.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64202_polypolish@@@snj08_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	297	294	94.22	35.59	295	WP_015684602.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64206_polypolish@@@s5_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_d1.fasta_1	blaOXA	class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	232	264	83.71	53.36	223	WP_096807440.1	class D beta-lactamase	NF000270.1	class D beta-lactamase
tmp_contig_64223_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	294	294	98.98	68.04	291	WP_011088970.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64233_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b1_b2.fasta_1	bla	subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	237	278	80.22	48.43	223	WP_122630830.1	subclass B1 metallo-beta-lactamase	NF033088.2	subclass B1 metallo-beta-lactamase
tmp_contig_64234_polypolish@@@s9_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	278	302	90.07	45.82	275	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64238_polypolish@@@snj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	149	165	81.82	66.67	135	WP_063840260.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_6423_polypolish@@@cpsnj04_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	313	303	99.67	66.99	306	WP_122630831.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64249_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	244	293	80.55	61.02	236	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64280_polypolish@@@cpsnj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	285	318	79.87	38.06	268	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64284_polypolish@@@s20_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	153	152	97.37	58.11	148	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64285_polypolish@@@snj11_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	283	302	87.75	50.00	266	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6428@@@s7_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	307	302	88.08	50.37	268	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64297_polypolish@@@s16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	266	285	76.84	40.95	232	WP_063864745.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64324_polypolish@@@snj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	293	89.76	44.49	263	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64335_polypolish@@@cpsnj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	297	294	96.26	52.11	284	WP_011088970.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64358_polypolish@@@s17_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	293	89.76	48.11	264	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6435_polypolish@@@s18_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	277	293	95.22	57.65	281	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64368_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	152	156	97.44	61.84	152	WP_034006142.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64370_polypolish@@@snj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac6p_2.fasta_1	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	147	148	98.65	60.96	146	WP_026868862.1	aminoglycoside 6'-N-acetyltransferase	NF043067.1	aminoglycoside 6'-N-acetyltransferase
tmp_contig_64371_polypolish@@@cpsnj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	294	293	88.05	50.58	259	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64387_polypolish@@@snj20_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	289	302	81.46	41.18	255	WP_071766622.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6440_polypolish@@@snj08_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	280	293	89.42	47.33	262	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64449_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	287	302	81.46	41.25	257	WP_071766622.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64454_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	271	294	86.73	35.02	257	WP_015684602.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64460_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	151	165	89.70	72.30	148	WP_063840260.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64460_polypolish@@@s6_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	286	293	93.86	44.73	275	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64462_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	283	290	96.90	47.87	282	WP_063860467.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64463_polypolish@@@snj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	205	285	50.88	49.03	155	WP_063864745.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64468_polypolish@@@s5_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	293	88.40	50.19	259	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64475_polypolish@@@cpsnj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	152	154	98.05	60.93	151	WP_063840258.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_6448_polypolish@@@s24_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	298	293	88.40	44.79	259	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64504_polypolish@@@cpsnj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	282	303	87.79	56.18	283	WP_122630831.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64509_polypolish@@@snj08_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	291	293	95.90	41.64	281	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6450_polypolish@@@snj13_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	285	302	88.08	50.38	266	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64514_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_d2.fasta_1	blaOXA	class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	275	289	83.74	49.60	252	WP_075071939.1	class D beta-lactamase	NF012161.0	class D beta-lactamase
tmp_contig_64519_polypolish@@@cpsnj15_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	151	152	95.39	62.76	145	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64526_polypolish@@@snj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	293	88.74	63.46	260	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6452_polypolish@@@snj16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	281	302	83.44	37.64	263	WP_071766622.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64538_polypolish@@@cpsnj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	288	293	89.76	61.98	263	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64538_polypolish@@@s16_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	153	152	96.71	59.18	147	ABL71428.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64539_polypolish@@@snj01_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_a.fasta_1	bla	class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	300	304	94.08	52.86	297	WP_063842896.1	class A beta-lactamase	NF033103.1	class A beta-lactamase
tmp_contig_6453_polypolish@@@cpsnj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	295	302	96.03	51.18	297	WP_071766622.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64545_polypolish@@@s8_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	299	316	91.46	49.32	292	WP_063842948.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64564_polypolish@@@snj14_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	200	293	63.48	60.22	186	WP_219860713.1	metallo-beta-lactamase	NF012229.1	metallo-beta-lactamase
tmp_contig_64640_polypolish@@@snj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	269	293	86.01	49.22	256	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64642_polypolish@@@s10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	282	90.78	44.79	259	WP_058468956.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6464_polypolish@@@cpsnj19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	289	293	89.42	65.27	262	WP_219860713.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_6465_polypolish@@@s28_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	302	99.34	45.33	300	WP_063842702.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64662_polypolish@@@snj09_medaka_polypolish.fasta.PolcaCorrected.fa.gz-erm_2.fasta_1	erm	23S ribosomal RNA methyltransferase Erm	core	AMR	AMR	MACROLIDE	MACROLIDE	HMM	265	257	94.16	36.29	259	WP_007286427.1	23S ribosomal RNA methyltransferase Erm	NF000499.1	23S ribosomal RNA methyltransferase Erm
tmp_contig_64669_polypolish@@@cpsnj02_medaka_polypolish.fasta.PolcaCorrected.fa.gz-aac3_1.fasta_1	aac(3)-I	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	HMM	150	154	92.86	64.58	144	WP_063840257.1	AAC(3)-I family aminoglycoside 3-N-acetyltransferase	NF033083.0	AAC(3)-I family aminoglycoside 3-N-acetyltransferase
tmp_contig_64672_polypolish@@@s19_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	296	318	91.19	49.15	295	WP_122630832.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
tmp_contig_64678_polypolish@@@snj10_medaka_polypolish.fasta.PolcaCorrected.fa.gz-class_b3.fasta_1	bla	subclass B3 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	292	302	99.01	43.67	300	WP_099982802.1	subclass B3 metallo-beta-lactamase	NF033105.1	subclass B3 metallo-beta-lactamase
