genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
cpsnj02_SemiBin_107.fa,2332_1,0.050000000000000044,average,fastANI,2332
cpsnj03_SemiBin_38.fa,2332_1,0.050000000000000044,average,fastANI,2332
cpsnj04_SemiBin_135.fa,2332_1,0.050000000000000044,average,fastANI,2332
cpsnj16_SemiBin_69.fa,2332_1,0.050000000000000044,average,fastANI,2332
cpsnj19_SemiBin_33.fa,2332_1,0.050000000000000044,average,fastANI,2332
cpsnj20_SemiBin_53.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample15_SemiBin_7.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample16_SemiBin_106.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample20_SemiBin_369.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample21_SemiBin_2.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample22_SemiBin_13.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample23_SemiBin_3.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample24_SemiBin_27.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample25_SemiBin_179.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample27_SemiBin_25.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample29_SemiBin_84.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample2_SemiBin_21.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample5_SemiBin_42.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample6_SemiBin_131.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample7_SemiBin_93.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample9_SemiBin_85.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj01_SemiBin_186.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj03_SemiBin_13.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj04_SemiBin_38.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj08_SemiBin_78.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj10_SemiBin_20.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj13_SemiBin_42.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj16_SemiBin_22.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj19_SemiBin_11.fa,2332_1,0.050000000000000044,average,fastANI,2332
snj20_SemiBin_73.fa,2332_1,0.050000000000000044,average,fastANI,2332
sample20_SemiBin_176.fa,2332_2,0.050000000000000044,average,fastANI,2332
cpsnj02_SemiBin_111.fa,2333_1,0.050000000000000044,average,fastANI,2333
cpsnj03_SemiBin_54.fa,2333_1,0.050000000000000044,average,fastANI,2333
cpsnj04_SemiBin_136.fa,2333_1,0.050000000000000044,average,fastANI,2333
cpsnj19_SemiBin_79.fa,2333_1,0.050000000000000044,average,fastANI,2333
cpsnj20_SemiBin_88.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample10_SemiBin_7.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample12_SemiBin_34.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample13_SemiBin_28.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample16_SemiBin_143.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample17_SemiBin_8.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample18_SemiBin_63.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample19_SemiBin_99.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample1_SemiBin_49.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample20_SemiBin_33.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample21_SemiBin_15.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample22_SemiBin_39.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample23_SemiBin_2.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample24_SemiBin_73.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample25_SemiBin_154.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample26_SemiBin_24.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample27_SemiBin_52.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample29_SemiBin_146.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample2_SemiBin_49.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample30_SemiBin_26.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample3_SemiBin_28.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample6_SemiBin_107.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample7_SemiBin_159.fa,2333_1,0.050000000000000044,average,fastANI,2333
snj03_SemiBin_141.fa,2333_1,0.050000000000000044,average,fastANI,2333
sample18_SemiBin_149.fa,2334_0,0.050000000000000044,average,fastANI,2334
sample19_SemiBin_87.fa,2335_1,0.050000000000000044,average,fastANI,2335
sample29_SemiBin_251.fa,2335_1,0.050000000000000044,average,fastANI,2335
sample20_SemiBin_499.fa,2336_0,0.050000000000000044,average,fastANI,2336
cpsnj09_SemiBin_9.fa,2337_1,0.050000000000000044,average,fastANI,2337
cpsnj11_SemiBin_120.fa,2337_2,0.050000000000000044,average,fastANI,2337
sample10_SemiBin_155.fa,2337_3,0.050000000000000044,average,fastANI,2337
sample21_SemiBin_283.fa,2337_3,0.050000000000000044,average,fastANI,2337
sample20_SemiBin_283.fa,2337_4,0.050000000000000044,average,fastANI,2337
sample2_SemiBin_209.fa,2337_5,0.050000000000000044,average,fastANI,2337
sample26_SemiBin_16.fa,2337_6,0.050000000000000044,average,fastANI,2337
snj10_SemiBin_1812.fa,2338_0,0.050000000000000044,average,fastANI,2338
sample29_SemiBin_145.fa,2339_0,0.050000000000000044,average,fastANI,2339
sample29_SemiBin_358.fa,2340_0,0.050000000000000044,average,fastANI,2340
sample19_SemiBin_140.fa,2341_0,0.050000000000000044,average,fastANI,2341
snj16_SemiBin_71.fa,2342_0,0.050000000000000044,average,fastANI,2342
snj01_SemiBin_4.fa,2343_1,0.050000000000000044,average,fastANI,2343
snj09_SemiBin_171.fa,2343_2,0.050000000000000044,average,fastANI,2343
snj04_SemiBin_94.fa,2343_3,0.050000000000000044,average,fastANI,2343
cpsnj10_SemiBin_217.fa,2344_0,0.050000000000000044,average,fastANI,2344
snj11_SemiBin_94.fa,2345_1,0.050000000000000044,average,fastANI,2345
snj13_SemiBin_138.fa,2345_1,0.050000000000000044,average,fastANI,2345
sample29_SemiBin_129.fa,2346_0,0.050000000000000044,average,fastANI,2346
snj02_SemiBin_104.fa,2347_0,0.050000000000000044,average,fastANI,2347
sample18_SemiBin_104.fa,2348_0,0.050000000000000044,average,fastANI,2348
snj16_SemiBin_61.fa,2349_0,0.050000000000000044,average,fastANI,2349
sample16_SemiBin_101.fa,2350_1,0.050000000000000044,average,fastANI,2350
sample19_SemiBin_61.fa,2350_2,0.050000000000000044,average,fastANI,2350
snj01_SemiBin_1430.fa,2351_0,0.050000000000000044,average,fastANI,2351
snj09_SemiBin_64.fa,2352_0,0.050000000000000044,average,fastANI,2352
cpsnj02_SemiBin_165.fa,2353_0,0.050000000000000044,average,fastANI,2353
snj08_SemiBin_129.fa,2354_1,0.050000000000000044,average,fastANI,2354
snj10_SemiBin_67.fa,2354_2,0.050000000000000044,average,fastANI,2354
snj01_SemiBin_18.fa,2355_0,0.050000000000000044,average,fastANI,2355
snj08_SemiBin_48.fa,2356_1,0.050000000000000044,average,fastANI,2356
snj16_SemiBin_62.fa,2356_2,0.050000000000000044,average,fastANI,2356
snj08_SemiBin_127.fa,2357_0,0.050000000000000044,average,fastANI,2357
snj11_SemiBin_622.fa,2358_1,0.050000000000000044,average,fastANI,2358
snj20_SemiBin_86.fa,2358_2,0.050000000000000044,average,fastANI,2358
snj04_SemiBin_60.fa,2358_3,0.050000000000000044,average,fastANI,2358
cpsnj15_SemiBin_1728.fa,2358_4,0.050000000000000044,average,fastANI,2358
snj13_SemiBin_65.fa,2359_0,0.050000000000000044,average,fastANI,2359
snj11_SemiBin_99.fa,2360_0,0.050000000000000044,average,fastANI,2360
snj16_SemiBin_235.fa,2361_0,0.050000000000000044,average,fastANI,2361
sample27_SemiBin_126.fa,2362_0,0.050000000000000044,average,fastANI,2362
sample30_SemiBin_53.fa,2363_0,0.050000000000000044,average,fastANI,2363
cpsnj10_SemiBin_122.fa,2364_1,0.050000000000000044,average,fastANI,2364
cpsnj14_SemiBin_112.fa,2364_2,0.050000000000000044,average,fastANI,2364
sample21_SemiBin_132.fa,2364_3,0.050000000000000044,average,fastANI,2364
cpsnj01_SemiBin_1216.fa,2365_1,0.050000000000000044,average,fastANI,2365
cpsnj19_SemiBin_94.fa,2365_2,0.050000000000000044,average,fastANI,2365
cpsnj13_SemiBin_30.fa,2366_0,0.050000000000000044,average,fastANI,2366
snj10_SemiBin_10.fa,2367_1,0.050000000000000044,average,fastANI,2367
snj11_SemiBin_30.fa,2367_1,0.050000000000000044,average,fastANI,2367
snj13_SemiBin_40.fa,2367_1,0.050000000000000044,average,fastANI,2367
snj16_SemiBin_13.fa,2367_1,0.050000000000000044,average,fastANI,2367
snj20_SemiBin_57.fa,2367_1,0.050000000000000044,average,fastANI,2367
snj16_SemiBin_170.fa,2368_0,0.050000000000000044,average,fastANI,2368
cpsnj01_SemiBin_57.fa,2369_1,0.050000000000000044,average,fastANI,2369
cpsnj19_SemiBin_64.fa,2369_1,0.050000000000000044,average,fastANI,2369
snj01_SemiBin_20.fa,2369_1,0.050000000000000044,average,fastANI,2369
sample4_SemiBin_19.fa,2370_1,0.050000000000000044,average,fastANI,2370
sample5_SemiBin_179.fa,2370_1,0.050000000000000044,average,fastANI,2370
sample3_SemiBin_274.fa,2370_2,0.050000000000000044,average,fastANI,2370
snj08_SemiBin_248.fa,2371_0,0.050000000000000044,average,fastANI,2371
cpsnj02_SemiBin_88.fa,2372_0,0.050000000000000044,average,fastANI,2372
snj20_SemiBin_62.fa,2373_0,0.050000000000000044,average,fastANI,2373
cpsnj20_SemiBin_1.fa,2374_0,0.050000000000000044,average,fastANI,2374
cpsnj20_SemiBin_82.fa,2375_0,0.050000000000000044,average,fastANI,2375
cpsnj20_SemiBin_790.fa,2376_0,0.050000000000000044,average,fastANI,2376
sample30_SemiBin_34.fa,2377_0,0.050000000000000044,average,fastANI,2377
sample23_SemiBin_193.fa,2378_0,0.050000000000000044,average,fastANI,2378
snj01_SemiBin_62.fa,2379_0,0.050000000000000044,average,fastANI,2379
snj08_SemiBin_124.fa,2380_1,0.050000000000000044,average,fastANI,2380
snj10_SemiBin_156.fa,2380_2,0.050000000000000044,average,fastANI,2380
cpsnj10_SemiBin_65.fa,2381_1,0.050000000000000044,average,fastANI,2381
snj14_SemiBin_109.fa,2381_2,0.050000000000000044,average,fastANI,2381
cpsnj20_SemiBin_163.fa,2382_0,0.050000000000000044,average,fastANI,2382
snj19_SemiBin_113.fa,2383_0,0.050000000000000044,average,fastANI,2383
snj02_SemiBin_53.fa,2384_0,0.050000000000000044,average,fastANI,2384
snj20_SemiBin_18.fa,2385_0,0.050000000000000044,average,fastANI,2385
sample14_SemiBin_10.fa,2386_1,0.050000000000000044,average,fastANI,2386
sample26_SemiBin_36.fa,2386_2,0.050000000000000044,average,fastANI,2386
cpsnj14_SemiBin_115.fa,2387_0,0.050000000000000044,average,fastANI,2387
sample26_SemiBin_11.fa,2388_0,0.050000000000000044,average,fastANI,2388
snj16_SemiBin_32.fa,2389_0,0.050000000000000044,average,fastANI,2389
cpsnj02_SemiBin_102.fa,2390_0,0.050000000000000044,average,fastANI,2390
sample19_SemiBin_98.fa,2391_0,0.050000000000000044,average,fastANI,2391
cpsnj11_SemiBin_286.fa,2392_1,0.050000000000000044,average,fastANI,2392
snj19_SemiBin_68.fa,2392_2,0.050000000000000044,average,fastANI,2392
cpsnj04_SemiBin_163.fa,2393_0,0.050000000000000044,average,fastANI,2393
cpsnj09_SemiBin_150.fa,2394_0,0.050000000000000044,average,fastANI,2394
cpsnj02_SemiBin_55.fa,2395_1,0.050000000000000044,average,fastANI,2395
snj02_SemiBin_0.fa,2395_2,0.050000000000000044,average,fastANI,2395
sample15_SemiBin_127.fa,2396_1,0.050000000000000044,average,fastANI,2396
sample19_SemiBin_165.fa,2396_1,0.050000000000000044,average,fastANI,2396
cpsnj10_SemiBin_154.fa,2397_1,0.050000000000000044,average,fastANI,2397
snj09_SemiBin_130.fa,2397_1,0.050000000000000044,average,fastANI,2397
sample1_SemiBin_85.fa,2398_1,0.050000000000000044,average,fastANI,2398
sample7_SemiBin_98.fa,2398_2,0.050000000000000044,average,fastANI,2398
sample2_SemiBin_84.fa,2398_3,0.050000000000000044,average,fastANI,2398
sample25_SemiBin_254.fa,2398_4,0.050000000000000044,average,fastANI,2398
sample4_SemiBin_115.fa,2398_5,0.050000000000000044,average,fastANI,2398
sample8_SemiBin_107.fa,2398_6,0.050000000000000044,average,fastANI,2398
sample18_SemiBin_199.fa,2398_7,0.050000000000000044,average,fastANI,2398
cpsnj14_SemiBin_20.fa,2398_8,0.050000000000000044,average,fastANI,2398
cpsnj11_SemiBin_1859.fa,2399_0,0.050000000000000044,average,fastANI,2399
snj11_SemiBin_2162.fa,2400_0,0.050000000000000044,average,fastANI,2400
snj20_SemiBin_121.fa,2401_0,0.050000000000000044,average,fastANI,2401
sample19_SemiBin_54.fa,2402_0,0.050000000000000044,average,fastANI,2402
sample19_SemiBin_80.fa,2403_0,0.050000000000000044,average,fastANI,2403
snj01_SemiBin_9.fa,2404_0,0.050000000000000044,average,fastANI,2404
snj20_SemiBin_67.fa,2405_0,0.050000000000000044,average,fastANI,2405
snj01_SemiBin_54.fa,2406_0,0.050000000000000044,average,fastANI,2406
sample20_SemiBin_122.fa,2407_0,0.050000000000000044,average,fastANI,2407
cpsnj03_SemiBin_46.fa,2408_1,0.050000000000000044,average,fastANI,2408
snj03_SemiBin_84.fa,2408_2,0.050000000000000044,average,fastANI,2408
sample26_SemiBin_30.fa,2408_3,0.050000000000000044,average,fastANI,2408
cpsnj04_SemiBin_100.fa,2409_0,0.050000000000000044,average,fastANI,2409
cpsnj04_SemiBin_71.fa,2410_0,0.050000000000000044,average,fastANI,2410
sample23_SemiBin_124.fa,2411_0,0.050000000000000044,average,fastANI,2411
sample29_SemiBin_47.fa,2412_0,0.050000000000000044,average,fastANI,2412
sample13_SemiBin_56.fa,2413_1,0.050000000000000044,average,fastANI,2413
sample22_SemiBin_35.fa,2413_1,0.050000000000000044,average,fastANI,2413
sample21_SemiBin_244.fa,2413_2,0.050000000000000044,average,fastANI,2413
snj10_SemiBin_63.fa,2414_0,0.050000000000000044,average,fastANI,2414
snj11_SemiBin_132.fa,2415_0,0.050000000000000044,average,fastANI,2415
sample23_SemiBin_133.fa,2416_0,0.050000000000000044,average,fastANI,2416
cpsnj10_SemiBin_78.fa,2417_1,0.050000000000000044,average,fastANI,2417
cpsnj11_SemiBin_112.fa,2417_1,0.050000000000000044,average,fastANI,2417
cpsnj14_SemiBin_46.fa,2418_0,0.050000000000000044,average,fastANI,2418
cpsnj13_SemiBin_24.fa,2419_0,0.050000000000000044,average,fastANI,2419
sample22_SemiBin_73.fa,2420_0,0.050000000000000044,average,fastANI,2420
cpsnj04_SemiBin_55.fa,2421_1,0.050000000000000044,average,fastANI,2421
cpsnj19_SemiBin_148.fa,2421_1,0.050000000000000044,average,fastANI,2421
sample23_SemiBin_50.fa,2421_1,0.050000000000000044,average,fastANI,2421
snj20_SemiBin_17.fa,2421_1,0.050000000000000044,average,fastANI,2421
sample5_SemiBin_105.fa,2422_1,0.050000000000000044,average,fastANI,2422
sample6_SemiBin_553.fa,2422_1,0.050000000000000044,average,fastANI,2422
sample22_SemiBin_1596.fa,2423_0,0.050000000000000044,average,fastANI,2423
sample6_SemiBin_471.fa,2424_0,0.050000000000000044,average,fastANI,2424
snj08_SemiBin_61.fa,2425_1,0.050000000000000044,average,fastANI,2425
snj14_SemiBin_211.fa,2425_2,0.050000000000000044,average,fastANI,2425
snj08_SemiBin_195.fa,2426_0,0.050000000000000044,average,fastANI,2426
sample13_SemiBin_68.fa,2427_1,0.050000000000000044,average,fastANI,2427
sample16_SemiBin_236.fa,2427_1,0.050000000000000044,average,fastANI,2427
sample21_SemiBin_70.fa,2427_1,0.050000000000000044,average,fastANI,2427
sample22_SemiBin_101.fa,2427_1,0.050000000000000044,average,fastANI,2427
sample23_SemiBin_11.fa,2427_1,0.050000000000000044,average,fastANI,2427
sample25_SemiBin_12.fa,2427_1,0.050000000000000044,average,fastANI,2427
cpsnj09_SemiBin_2.fa,2428_1,0.050000000000000044,average,fastANI,2428
cpsnj10_SemiBin_175.fa,2428_1,0.050000000000000044,average,fastANI,2428
snj09_SemiBin_11.fa,2428_1,0.050000000000000044,average,fastANI,2428
cpsnj04_SemiBin_79.fa,2429_0,0.050000000000000044,average,fastANI,2429
cpsnj02_SemiBin_94.fa,2430_0,0.050000000000000044,average,fastANI,2430
sample19_SemiBin_97.fa,2431_0,0.050000000000000044,average,fastANI,2431
cpsnj13_SemiBin_1.fa,2432_0,0.050000000000000044,average,fastANI,2432
cpsnj11_SemiBin_230.fa,2433_0,0.050000000000000044,average,fastANI,2433
sample23_SemiBin_76.fa,2434_0,0.050000000000000044,average,fastANI,2434
cpsnj02_SemiBin_21.fa,2435_1,0.050000000000000044,average,fastANI,2435
snj02_SemiBin_42.fa,2435_1,0.050000000000000044,average,fastANI,2435
cpsnj04_SemiBin_128.fa,2436_0,0.050000000000000044,average,fastANI,2436
cpsnj01_SemiBin_63.fa,2437_1,0.050000000000000044,average,fastANI,2437
cpsnj04_SemiBin_25.fa,2437_1,0.050000000000000044,average,fastANI,2437
sample23_SemiBin_112.fa,2437_1,0.050000000000000044,average,fastANI,2437
snj01_SemiBin_85.fa,2437_2,0.050000000000000044,average,fastANI,2437
snj20_SemiBin_95.fa,2438_0,0.050000000000000044,average,fastANI,2438
sample23_SemiBin_37.fa,2439_0,0.050000000000000044,average,fastANI,2439
cpsnj15_SemiBin_40.fa,2440_0,0.050000000000000044,average,fastANI,2440
cpsnj02_SemiBin_60.fa,2441_0,0.050000000000000044,average,fastANI,2441
cpsnj02_SemiBin_12.fa,2442_0,0.050000000000000044,average,fastANI,2442
cpsnj15_SemiBin_4.fa,2443_1,0.050000000000000044,average,fastANI,2443
cpsnj19_SemiBin_106.fa,2443_1,0.050000000000000044,average,fastANI,2443
sample23_SemiBin_24.fa,2443_1,0.050000000000000044,average,fastANI,2443
snj03_SemiBin_29.fa,2443_1,0.050000000000000044,average,fastANI,2443
snj04_SemiBin_144.fa,2443_1,0.050000000000000044,average,fastANI,2443
snj10_SemiBin_18.fa,2443_1,0.050000000000000044,average,fastANI,2443
snj16_SemiBin_4.fa,2443_1,0.050000000000000044,average,fastANI,2443
snj20_SemiBin_0.fa,2443_1,0.050000000000000044,average,fastANI,2443
cpsnj10_SemiBin_68.fa,2444_1,0.050000000000000044,average,fastANI,2444
cpsnj11_SemiBin_1.fa,2444_1,0.050000000000000044,average,fastANI,2444
cpsnj14_SemiBin_49.fa,2444_1,0.050000000000000044,average,fastANI,2444
snj10_SemiBin_23.fa,2444_1,0.050000000000000044,average,fastANI,2444
snj11_SemiBin_14.fa,2444_1,0.050000000000000044,average,fastANI,2444
cpsnj15_SemiBin_60.fa,2445_0,0.050000000000000044,average,fastANI,2445
cpsnj04_SemiBin_22.fa,2446_0,0.050000000000000044,average,fastANI,2446
snj08_SemiBin_43.fa,2447_0,0.050000000000000044,average,fastANI,2447
cpsnj02_SemiBin_0.fa,2448_1,0.050000000000000044,average,fastANI,2448
cpsnj04_SemiBin_0.fa,2448_1,0.050000000000000044,average,fastANI,2448
snj02_SemiBin_3.fa,2448_1,0.050000000000000044,average,fastANI,2448
snj04_SemiBin_76.fa,2448_1,0.050000000000000044,average,fastANI,2448
cpsnj20_SemiBin_4.fa,2449_0,0.050000000000000044,average,fastANI,2449
cpsnj04_SemiBin_20.fa,2450_1,0.050000000000000044,average,fastANI,2450
snj04_SemiBin_74.fa,2450_1,0.050000000000000044,average,fastANI,2450
snj16_SemiBin_14.fa,2451_1,0.050000000000000044,average,fastANI,2451
snj19_SemiBin_361.fa,2451_1,0.050000000000000044,average,fastANI,2451
snj20_SemiBin_76.fa,2451_1,0.050000000000000044,average,fastANI,2451
snj08_SemiBin_191.fa,2451_2,0.050000000000000044,average,fastANI,2451
sample20_SemiBin_361.fa,2452_0,0.050000000000000044,average,fastANI,2452
snj09_SemiBin_131.fa,2453_0,0.050000000000000044,average,fastANI,2453
cpsnj11_SemiBin_30.fa,2454_1,0.050000000000000044,average,fastANI,2454
snj08_SemiBin_44.fa,2454_1,0.050000000000000044,average,fastANI,2454
snj10_SemiBin_46.fa,2454_1,0.050000000000000044,average,fastANI,2454
sample20_SemiBin_138.fa,2455_0,0.050000000000000044,average,fastANI,2455
sample29_SemiBin_39.fa,2456_0,0.050000000000000044,average,fastANI,2456
snj01_SemiBin_35.fa,2457_1,0.050000000000000044,average,fastANI,2457
snj02_SemiBin_66.fa,2457_2,0.050000000000000044,average,fastANI,2457
cpsnj11_SemiBin_103.fa,2458_0,0.050000000000000044,average,fastANI,2458
cpsnj02_SemiBin_109.fa,2459_1,0.050000000000000044,average,fastANI,2459
cpsnj04_SemiBin_145.fa,2459_2,0.050000000000000044,average,fastANI,2459
snj16_SemiBin_54.fa,2460_0,0.050000000000000044,average,fastANI,2460
cpsnj02_SemiBin_54.fa,2461_1,0.050000000000000044,average,fastANI,2461
snj02_SemiBin_67.fa,2461_2,0.050000000000000044,average,fastANI,2461
cpsnj02_SemiBin_46.fa,2462_0,0.050000000000000044,average,fastANI,2462
snj10_SemiBin_54.fa,2463_1,0.050000000000000044,average,fastANI,2463
snj20_SemiBin_92.fa,2463_2,0.050000000000000044,average,fastANI,2463
snj11_SemiBin_20.fa,2463_3,0.050000000000000044,average,fastANI,2463
cpsnj19_SemiBin_112.fa,2463_4,0.050000000000000044,average,fastANI,2463
snj19_SemiBin_109.fa,2463_5,0.050000000000000044,average,fastANI,2463
cpsnj15_SemiBin_58.fa,2464_1,0.050000000000000044,average,fastANI,2464
sample19_SemiBin_195.fa,2464_2,0.050000000000000044,average,fastANI,2464
snj16_SemiBin_76.fa,2465_0,0.050000000000000044,average,fastANI,2465
snj20_SemiBin_97.fa,2466_0,0.050000000000000044,average,fastANI,2466
sample29_SemiBin_19.fa,2467_0,0.050000000000000044,average,fastANI,2467
cpsnj02_SemiBin_78.fa,2468_0,0.050000000000000044,average,fastANI,2468
