genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
sample7_SemiBin_62.fa,44.22201127370752,NA,NA,NA,NA,NA,2214_2,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_31.fa,70.87626915131405,NA,NA,NA,NA,NA,2214_3,NA,NA,2,96.55,96.55,NA,NA
snj13_SemiBin_88.fa,16.36252302208631,NA,NA,NA,NA,NA,2214_4,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_61.fa,77.84433563550932,NA,NA,NA,NA,NA,2215_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_181.fa,48.57748644298764,NA,NA,NA,NA,NA,2216_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_109.fa,44.90422377105678,NA,NA,NA,NA,NA,2217_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_167.fa,58.0228155805985,NA,NA,NA,NA,NA,2218_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_23.fa,82.78584811998654,NA,NA,NA,NA,NA,2219_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_18.fa,79.85012287684815,NA,NA,NA,NA,NA,2220_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_1.fa,92.620996678136,NA,NA,NA,NA,NA,2221_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_57.fa,55.497060048555184,NA,NA,NA,NA,NA,2222_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_59.fa,45.831972569686265,NA,NA,NA,NA,NA,2223_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_78.fa,39.74428436211213,NA,NA,NA,NA,NA,2224_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_256.fa,64.52633886351232,NA,NA,NA,NA,NA,2225_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_68.fa,57.44708628217472,NA,NA,NA,NA,NA,2226_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_83.fa,47.93333052076903,NA,NA,NA,NA,NA,2227_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_35.fa,38.51556684400021,NA,NA,NA,NA,NA,2228_0,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_57.fa,58.00954735485219,NA,NA,NA,NA,NA,2229_1,NA,NA,2,97.58,97.58,NA,NA
cpsnj11_SemiBin_24.fa,88.0795396118233,NA,NA,NA,NA,NA,2229_2,NA,NA,6,97.61,95.04,NA,NA
sample20_SemiBin_403.fa,27.88478965265894,NA,NA,NA,NA,NA,2230_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_164.fa,47.63271642867323,NA,NA,NA,NA,NA,2231_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_2.fa,90.98948457051196,NA,NA,NA,NA,NA,2232_1,NA,NA,8,98.00,96.39,NA,NA
sample8_SemiBin_82.fa,57.06979590165659,NA,NA,NA,NA,NA,2232_2,NA,NA,2,95.57,95.57,NA,NA
sample27_SemiBin_68.fa,40.08780267500136,NA,NA,NA,NA,NA,2232_3,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_1949.fa,29.647829822733367,NA,NA,NA,NA,NA,2232_4,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_0.fa,98.6619429375025,NA,NA,NA,NA,NA,2233_1,NA,NA,21,98.38,96.12,NA,NA
sample4_SemiBin_261.fa,28.7970651184254,NA,NA,NA,NA,NA,2233_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_2022.fa,12.88957734581784,NA,NA,NA,NA,NA,2233_3,NA,NA,1,NA,NA,NA,NA
sample17_SemiBin_175.fa,70.69979395894488,NA,NA,NA,NA,NA,2233_4,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_66.fa,67.91313108286045,NA,NA,NA,NA,NA,2234_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_159.fa,48.70355166936583,NA,NA,NA,NA,NA,2235_1,NA,NA,1,NA,NA,NA,NA
snj19_SemiBin_80.fa,35.21172381431404,NA,NA,NA,NA,NA,2235_2,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_163.fa,60.99221072709812,NA,NA,NA,NA,NA,2235_3,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_30.fa,24.309096853055244,NA,NA,NA,NA,NA,2236_1,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_193.fa,43.275563673302855,NA,NA,NA,NA,NA,2236_2,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_1390.fa,18.823425341367933,NA,NA,NA,NA,NA,2237_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_87.fa,52.655153813164105,NA,NA,NA,NA,NA,2238_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_142.fa,81.44591043200529,NA,NA,NA,NA,NA,2239_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_77.fa,67.14132922749548,NA,NA,NA,NA,NA,2240_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_91.fa,73.3665036342214,NA,NA,NA,NA,NA,2241_1,NA,NA,2,97.54,97.54,NA,NA
snj01_SemiBin_60.fa,27.131907127016863,NA,NA,NA,NA,NA,2241_2,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_142.fa,48.3664612559981,NA,NA,NA,NA,NA,2242_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_25.fa,27.3146532274226,NA,NA,NA,NA,NA,2243_1,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_241.fa,45.819013675326,NA,NA,NA,NA,NA,2243_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_17.fa,88.13306783654168,NA,NA,NA,NA,NA,2243_3,NA,NA,13,97.61,95.05,NA,NA
cpsnj13_SemiBin_86.fa,47.185328938864174,NA,NA,NA,NA,NA,2243_4,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_108.fa,50.58030352829034,NA,NA,NA,NA,NA,2243_5,NA,NA,1,NA,NA,NA,NA
sample27_SemiBin_462.fa,31.44571113566082,NA,NA,NA,NA,NA,2243_6,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_119.fa,47.06462162760396,NA,NA,NA,NA,NA,2244_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_31.fa,65.39336618949505,NA,NA,NA,NA,NA,2245_1,NA,NA,2,97.23,97.23,NA,NA
cpsnj20_SemiBin_76.fa,40.08590409799575,NA,NA,NA,NA,NA,2246_0,NA,NA,1,NA,NA,NA,NA
sample25_SemiBin_148.fa,58.069432870224645,NA,NA,NA,NA,NA,2247_1,NA,NA,2,95.14,95.14,NA,NA
sample17_SemiBin_44.fa,73.26027565929539,NA,NA,NA,NA,NA,2247_2,NA,NA,2,94.93,94.93,NA,NA
sample3_SemiBin_30.fa,34.443188814632094,NA,NA,NA,NA,NA,2247_3,NA,NA,1,NA,NA,NA,NA
sample8_SemiBin_176.fa,48.92666250685797,NA,NA,NA,NA,NA,2247_4,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_150.fa,42.72442742370749,NA,NA,NA,NA,NA,2247_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_626.fa,45.382095230367554,NA,NA,NA,NA,NA,2248_0,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_301.fa,50.933349338625376,NA,NA,NA,NA,NA,2249_0,NA,NA,1,NA,NA,NA,NA
snj03_SemiBin_116.fa,10.899715568525403,NA,NA,NA,NA,NA,2250_1,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_195.fa,28.573506463256773,NA,NA,NA,NA,NA,2250_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_125.fa,68.57847357004674,NA,NA,NA,NA,NA,2251_1,NA,NA,2,95.29,95.29,NA,NA
cpsnj15_SemiBin_37.fa,60.59437189174284,NA,NA,NA,NA,NA,2251_2,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_19.fa,49.46368790357701,NA,NA,NA,NA,NA,2251_3,NA,NA,2,95.46,95.46,NA,NA
snj19_SemiBin_36.fa,70.12768842302674,NA,NA,NA,NA,NA,2251_4,NA,NA,1,NA,NA,NA,NA
sample24_SemiBin_363.fa,18.70756795331101,NA,NA,NA,NA,NA,2251_5,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_1577.fa,27.65256555857007,NA,NA,NA,NA,NA,2251_6,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_198.fa,51.805440051302206,NA,NA,NA,NA,NA,2252_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_20.fa,59.69884713850978,NA,NA,NA,NA,NA,2253_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_1836.fa,8.768697502920588,NA,NA,NA,NA,NA,2254_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_167.fa,52.90503211864577,NA,NA,NA,NA,NA,2255_1,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_232.fa,33.58936094575208,NA,NA,NA,NA,NA,2255_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_130.fa,56.59728152738138,NA,NA,NA,NA,NA,2256_0,NA,NA,1,NA,NA,NA,NA
cpsnj15_SemiBin_99.fa,47.576581504677776,NA,NA,NA,NA,NA,2257_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_251.fa,37.59627728814682,NA,NA,NA,NA,NA,2258_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_168.fa,63.86851461005291,NA,NA,NA,NA,NA,2259_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_119.fa,84.91058408778336,NA,NA,NA,NA,NA,2260_0,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_162.fa,61.07807097733531,NA,NA,NA,NA,NA,2261_1,NA,NA,6,98.22,96.65,NA,NA
snj19_SemiBin_329.fa,24.303209182616406,NA,NA,NA,NA,NA,2262_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_98.fa,48.57903594886576,NA,NA,NA,NA,NA,2263_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_347.fa,16.665873915409467,NA,NA,NA,NA,NA,2263_2,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_81.fa,74.67077795865474,NA,NA,NA,NA,NA,2264_0,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_25.fa,84.27700513457445,NA,NA,NA,NA,NA,2265_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_66.fa,102.02495502728635,NA,NA,NA,NA,NA,2266_1,NA,NA,14,98.19,95.09,NA,NA
sample16_SemiBin_16.fa,73.54171188593911,NA,NA,NA,NA,NA,2267_1,NA,NA,3,96.89,96.64,NA,NA
cpsnj19_SemiBin_84.fa,38.97354431231408,NA,NA,NA,NA,NA,2268_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_147.fa,48.96261179364046,NA,NA,NA,NA,NA,2269_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_148.fa,62.02373891655243,NA,NA,NA,NA,NA,2270_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_126.fa,51.14477006261189,NA,NA,NA,NA,NA,2271_0,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_167.fa,47.2631523188455,NA,NA,NA,NA,NA,2272_1,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_135.fa,47.19257736045653,NA,NA,NA,NA,NA,2272_2,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_66.fa,40.72773985001315,NA,NA,NA,NA,NA,2273_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_28.fa,76.22672391528079,NA,NA,NA,NA,NA,2274_1,NA,NA,10,97.21,95.60,NA,NA
cpsnj15_SemiBin_33.fa,36.904058378585205,NA,NA,NA,NA,NA,2274_2,NA,NA,1,NA,NA,NA,NA
snj15_SemiBin_66.fa,32.090954265005884,NA,NA,NA,NA,NA,2274_3,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_1730.fa,12.582598313142054,NA,NA,NA,NA,NA,2275_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_516.fa,22.71926697796095,NA,NA,NA,NA,NA,2276_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_45.fa,57.83410059194407,NA,NA,NA,NA,NA,2277_1,NA,NA,2,95.78,95.78,NA,NA
cpsnj16_SemiBin_54.fa,64.73066017562087,NA,NA,NA,NA,NA,2278_1,NA,NA,5,97.58,96.07,NA,NA
cpsnj19_SemiBin_98.fa,35.09179279786568,NA,NA,NA,NA,NA,2278_2,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_984.fa,13.600756261824545,NA,NA,NA,NA,NA,2278_3,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_1410.fa,11.40424019422753,NA,NA,NA,NA,NA,2279_0,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_145.fa,65.84279516911555,NA,NA,NA,NA,NA,2280_1,NA,NA,3,95.75,95.71,NA,NA
sample15_SemiBin_151.fa,59.33323347445549,NA,NA,NA,NA,NA,2281_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_0.fa,94.95982426818632,NA,NA,NA,NA,NA,2282_1,NA,NA,4,99.45,98.86,NA,NA
sample21_SemiBin_513.fa,22.289079932254293,NA,NA,NA,NA,NA,2283_0,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_130.fa,77.17389765068219,NA,NA,NA,NA,NA,2284_1,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_128.fa,44.42659014201035,NA,NA,NA,NA,NA,2284_2,NA,NA,1,NA,NA,NA,NA
cpsnj14_SemiBin_212.fa,66.60794580862132,NA,NA,NA,NA,NA,2285_1,NA,NA,3,96.68,94.92,NA,NA
snj10_SemiBin_50.fa,39.00205500517791,NA,NA,NA,NA,NA,2286_1,NA,NA,2,95.68,95.68,NA,NA
cpsnj14_SemiBin_1157.fa,18.992446033353115,NA,NA,NA,NA,NA,2286_2,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_54.fa,35.11655459445353,NA,NA,NA,NA,NA,2287_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_91.fa,51.502008472320064,NA,NA,NA,NA,NA,2288_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_67.fa,54.91726361284849,NA,NA,NA,NA,NA,2289_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_69.fa,74.6053645050244,NA,NA,NA,NA,NA,2290_0,NA,NA,1,NA,NA,NA,NA
snj14_SemiBin_17.fa,85.14949242065542,NA,NA,NA,NA,NA,2291_1,NA,NA,2,97.07,97.07,NA,NA
cpsnj10_SemiBin_115.fa,43.8640304394536,NA,NA,NA,NA,NA,2291_2,NA,NA,1,NA,NA,NA,NA
snj20_SemiBin_217.fa,56.58162177412335,NA,NA,NA,NA,NA,2291_3,NA,NA,2,96.32,96.32,NA,NA
snj16_SemiBin_33.fa,33.74135447508635,NA,NA,NA,NA,NA,2291_4,NA,NA,1,NA,NA,NA,NA
sample6_SemiBin_54.fa,51.88321008191485,NA,NA,NA,NA,NA,2292_0,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_152.fa,37.30295110215088,NA,NA,NA,NA,NA,2293_0,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_177.fa,63.33011646569095,NA,NA,NA,NA,NA,2294_1,NA,NA,3,98.00,96.85,NA,NA
snj14_SemiBin_13.fa,89.40446171109693,NA,NA,NA,NA,NA,2295_1,NA,NA,5,97.51,94.96,NA,NA
snj13_SemiBin_39.fa,55.923401190536175,NA,NA,NA,NA,NA,2295_2,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_40.fa,51.31791675059368,NA,NA,NA,NA,NA,2295_3,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_322.fa,35.52672425737215,NA,NA,NA,NA,NA,2295_4,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_232.fa,59.87683234251736,NA,NA,NA,NA,NA,2295_5,NA,NA,1,NA,NA,NA,NA
cpsnj04_SemiBin_80.fa,38.413773144451696,NA,NA,NA,NA,NA,2296_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_24.fa,83.06208413395234,NA,NA,NA,NA,NA,2297_0,NA,NA,1,NA,NA,NA,NA
sample15_SemiBin_47.fa,77.23651516980397,NA,NA,NA,NA,NA,2298_1,NA,NA,3,99.31,98.90,NA,NA
snj03_SemiBin_0.fa,97.84032041532832,NA,NA,NA,NA,NA,2298_2,NA,NA,30,99.54,95.03,NA,NA
sample21_SemiBin_1786.fa,24.558765669129137,NA,NA,NA,NA,NA,2298_3,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_269.fa,30.150363801355528,NA,NA,NA,NA,NA,2298_4,NA,NA,1,NA,NA,NA,NA
sample20_SemiBin_10.fa,87.34269409024985,NA,NA,NA,NA,NA,2299_1,NA,NA,4,99.21,97.50,NA,NA
sample22_SemiBin_2.fa,99.42220560354306,NA,NA,NA,NA,NA,2300_1,NA,NA,7,99.81,98.99,NA,NA
sample17_SemiBin_127.fa,59.10556573995348,NA,NA,NA,NA,NA,2301_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_190.fa,37.06037556504924,NA,NA,NA,NA,NA,2302_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_79.fa,52.04934215198666,NA,NA,NA,NA,NA,2303_0,NA,NA,1,NA,NA,NA,NA
cpsnj08_SemiBin_47.fa,31.527487872025564,NA,NA,NA,NA,NA,2304_1,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_155.fa,38.72064740858278,NA,NA,NA,NA,NA,2304_2,NA,NA,1,NA,NA,NA,NA
cpsnj03_SemiBin_283.fa,4.322584582155892,NA,NA,NA,NA,NA,2304_3,NA,NA,1,NA,NA,NA,NA
snj13_SemiBin_1337.fa,23.586897150302256,NA,NA,NA,NA,NA,2305_0,NA,NA,1,NA,NA,NA,NA
cpsnj01_SemiBin_16.fa,55.11908994952216,NA,NA,NA,NA,NA,2306_0,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_1833.fa,7.743329271060149,NA,NA,NA,NA,NA,2307_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_1646.fa,18.59903386598668,NA,NA,NA,NA,NA,2308_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_30.fa,75.63626844628153,NA,NA,NA,NA,NA,2309_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_66.fa,68.3420564456396,NA,NA,NA,NA,NA,2310_0,NA,NA,1,NA,NA,NA,NA
cpsnj20_SemiBin_2.fa,97.5425316207524,NA,NA,NA,NA,NA,2311_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_123.fa,46.14718701721711,NA,NA,NA,NA,NA,2312_0,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_8.fa,89.44736935474928,NA,NA,NA,NA,NA,2313_1,NA,NA,3,98.03,97.15,NA,NA
sample17_SemiBin_941.fa,14.311597173847831,NA,NA,NA,NA,NA,2313_2,NA,NA,1,NA,NA,NA,NA
sample11_SemiBin_10.fa,80.4229857357537,NA,NA,NA,NA,NA,2314_1,NA,NA,2,97.44,97.44,NA,NA
sample13_SemiBin_1619.fa,42.2523159325117,NA,NA,NA,NA,NA,2315_1,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_13.fa,82.71269810706418,NA,NA,NA,NA,NA,2315_2,NA,NA,1,NA,NA,NA,NA
sample5_SemiBin_72.fa,61.15779514837061,NA,NA,NA,NA,NA,2316_0,NA,NA,1,NA,NA,NA,NA
cpsnj19_SemiBin_14.fa,92.31584784589536,NA,NA,NA,NA,NA,2317_1,NA,NA,3,96.14,94.97,NA,NA
sample5_SemiBin_47.fa,73.7020903595316,NA,NA,NA,NA,NA,2317_2,NA,NA,1,NA,NA,NA,NA
sample1_SemiBin_92.fa,72.71286748376819,NA,NA,NA,NA,NA,2318_1,NA,NA,3,97.63,95.75,NA,NA
sample12_SemiBin_50.fa,37.15095937879296,NA,NA,NA,NA,NA,2318_2,NA,NA,1,NA,NA,NA,NA
sample10_SemiBin_99.fa,47.58422871463137,NA,NA,NA,NA,NA,2318_3,NA,NA,1,NA,NA,NA,NA
sample12_SemiBin_101.fa,20.46885991230491,NA,NA,NA,NA,NA,2319_1,NA,NA,1,NA,NA,NA,NA
sample13_SemiBin_154.fa,15.13719290143922,NA,NA,NA,NA,NA,2319_2,NA,NA,1,NA,NA,NA,NA
sample3_SemiBin_113.fa,40.24337565786295,NA,NA,NA,NA,NA,2320_1,NA,NA,1,NA,NA,NA,NA
sample4_SemiBin_166.fa,48.84865795679421,NA,NA,NA,NA,NA,2320_2,NA,NA,1,NA,NA,NA,NA
sample22_SemiBin_107.fa,55.95647794068653,NA,NA,NA,NA,NA,2320_3,NA,NA,1,NA,NA,NA,NA
sample7_SemiBin_178.fa,41.52169712405276,NA,NA,NA,NA,NA,2320_4,NA,NA,1,NA,NA,NA,NA
sample14_SemiBin_149.fa,25.83663798614317,NA,NA,NA,NA,NA,2320_5,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_124.fa,27.510400444731232,NA,NA,NA,NA,NA,2321_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_44.fa,66.19237527192031,NA,NA,NA,NA,NA,2321_2,NA,NA,1,NA,NA,NA,NA
sample28_SemiBin_95.fa,39.70270964642513,NA,NA,NA,NA,NA,2322_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_1.fa,80.05979471410802,NA,NA,NA,NA,NA,2323_1,NA,NA,3,97.60,95.57,NA,NA
snj13_SemiBin_78.fa,45.35304385323052,NA,NA,NA,NA,NA,2323_2,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_8.fa,94.03541059148172,NA,NA,NA,NA,NA,2324_0,NA,NA,1,NA,NA,NA,NA
cpsnj13_SemiBin_541.fa,11.329921433545785,NA,NA,NA,NA,NA,2325_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_230.fa,22.744169060791,NA,NA,NA,NA,NA,2326_0,NA,NA,1,NA,NA,NA,NA
cpsnj16_SemiBin_96.fa,93.42606541463084,NA,NA,NA,NA,NA,2327_1,NA,NA,6,99.78,95.63,NA,NA
snj03_SemiBin_46.fa,76.8670028219102,NA,NA,NA,NA,NA,2328_1,NA,NA,3,97.70,97.03,NA,NA
cpsnj11_SemiBin_91.fa,65.07873498848808,NA,NA,NA,NA,NA,2329_1,NA,NA,2,96.48,96.48,NA,NA
sample18_SemiBin_327.fa,55.62863884362867,NA,NA,NA,NA,NA,2329_2,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_2095.fa,23.737077459887026,NA,NA,NA,NA,NA,2330_0,NA,NA,1,NA,NA,NA,NA
sample23_SemiBin_78.fa,34.49592630527945,NA,NA,NA,NA,NA,2331_0,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_2.fa,95.86706684955506,NA,NA,NA,NA,NA,2332_1,NA,NA,31,99.51,95.84,NA,NA
sample20_SemiBin_176.fa,41.42692599445688,NA,NA,NA,NA,NA,2332_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_15.fa,94.8309130865974,NA,NA,NA,NA,NA,2333_1,NA,NA,28,99.59,94.32,NA,NA
sample18_SemiBin_149.fa,47.00012992976172,NA,NA,NA,NA,NA,2334_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_251.fa,93.69544673341876,NA,NA,NA,NA,NA,2335_1,NA,NA,2,95.75,95.75,NA,NA
sample20_SemiBin_499.fa,38.79483850029003,NA,NA,NA,NA,NA,2336_0,NA,NA,1,NA,NA,NA,NA
cpsnj09_SemiBin_9.fa,68.45022551306934,NA,NA,NA,NA,NA,2337_1,NA,NA,1,NA,NA,NA,NA
cpsnj11_SemiBin_120.fa,28.43226792037472,NA,NA,NA,NA,NA,2337_2,NA,NA,1,NA,NA,NA,NA
sample21_SemiBin_283.fa,52.052853352098005,NA,NA,NA,NA,NA,2337_3,NA,NA,2,95.47,95.47,NA,NA
sample20_SemiBin_283.fa,23.63749052110928,NA,NA,NA,NA,NA,2337_4,NA,NA,1,NA,NA,NA,NA
sample2_SemiBin_209.fa,48.60806322620036,NA,NA,NA,NA,NA,2337_5,NA,NA,1,NA,NA,NA,NA
sample26_SemiBin_16.fa,65.61164169923384,NA,NA,NA,NA,NA,2337_6,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_1812.fa,19.15474348955546,NA,NA,NA,NA,NA,2338_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_145.fa,59.830405131596926,NA,NA,NA,NA,NA,2339_0,NA,NA,1,NA,NA,NA,NA
sample29_SemiBin_358.fa,52.92040759184592,NA,NA,NA,NA,NA,2340_0,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_140.fa,56.77103089965822,NA,NA,NA,NA,NA,2341_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_71.fa,62.35144134506518,NA,NA,NA,NA,NA,2342_0,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_4.fa,87.77012567228938,NA,NA,NA,NA,NA,2343_1,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_171.fa,21.87932361976336,NA,NA,NA,NA,NA,2343_2,NA,NA,1,NA,NA,NA,NA
snj04_SemiBin_94.fa,33.45012216339825,NA,NA,NA,NA,NA,2343_3,NA,NA,1,NA,NA,NA,NA
cpsnj10_SemiBin_217.fa,60.462456708156274,NA,NA,NA,NA,NA,2344_0,NA,NA,1,NA,NA,NA,NA
snj11_SemiBin_94.fa,64.75783928852131,NA,NA,NA,NA,NA,2345_1,NA,NA,2,96.07,96.07,NA,NA
sample29_SemiBin_129.fa,64.30604125710254,NA,NA,NA,NA,NA,2346_0,NA,NA,1,NA,NA,NA,NA
snj02_SemiBin_104.fa,56.31187045330532,NA,NA,NA,NA,NA,2347_0,NA,NA,1,NA,NA,NA,NA
sample18_SemiBin_104.fa,75.21669856563427,NA,NA,NA,NA,NA,2348_0,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_61.fa,27.226216700417243,NA,NA,NA,NA,NA,2349_0,NA,NA,1,NA,NA,NA,NA
sample16_SemiBin_101.fa,35.852177169456084,NA,NA,NA,NA,NA,2350_1,NA,NA,1,NA,NA,NA,NA
sample19_SemiBin_61.fa,44.42591983291091,NA,NA,NA,NA,NA,2350_2,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_1430.fa,7.753442564866487,NA,NA,NA,NA,NA,2351_0,NA,NA,1,NA,NA,NA,NA
snj09_SemiBin_64.fa,74.39782614845188,NA,NA,NA,NA,NA,2352_0,NA,NA,1,NA,NA,NA,NA
cpsnj02_SemiBin_165.fa,21.878685771814222,NA,NA,NA,NA,NA,2353_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_129.fa,34.23632753747534,NA,NA,NA,NA,NA,2354_1,NA,NA,1,NA,NA,NA,NA
snj10_SemiBin_67.fa,45.05536576853513,NA,NA,NA,NA,NA,2354_2,NA,NA,1,NA,NA,NA,NA
snj01_SemiBin_18.fa,52.17588668968286,NA,NA,NA,NA,NA,2355_0,NA,NA,1,NA,NA,NA,NA
snj08_SemiBin_48.fa,65.65063923167818,NA,NA,NA,NA,NA,2356_1,NA,NA,1,NA,NA,NA,NA
snj16_SemiBin_62.fa,53.13134965111484,NA,NA,NA,NA,NA,2356_2,NA,NA,1,NA,NA,NA,NA
